"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(12:0_22:3)+NH4","716.52247","573.4877","499.3184","365.2089","391.3207","257.2112","317.2837","183.1742","183.0417","12.2190791666667","12.5190791666667","1321"
"","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(12:0_22:3)+NH4","716.52247","573.4877","499.3184","365.2089","391.3207","257.2112","317.2837","183.1742","183.0417","4.85825416666667","5.15825416666667","1348"
"","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(12:0_22:3)+NH4","716.52247","573.4877","499.3184","365.2089","391.3207","257.2112","317.2837","183.1742","183.0417","11.5475638888889","11.8475638888889","2103"
"","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(12:0_22:4)+NH4","714.50687","571.4721","497.3028","365.2089","389.3051","257.2113","315.2681","183.1742","183.0417","5.54374861111111","5.84374861111111","6823"
"","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PEtOH(12:0_22:4)+NH4","714.50687","571.4721","497.3028","365.2089","389.3051","257.2113","315.2681","183.1742","183.0417","11.6431458333333","11.9431458333333","8174"
"","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PEtOH(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PEtOH(12:0_22:4)+NH4","714.50687","571.4721","497.3028","365.2089","389.3051","257.2113","315.2681","183.1742","183.0417","5.81705138888889","6.11705138888889","9458"
"","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PEtOH(12:0_22:5)+NH4","712.49117","569.4564","495.287","365.2089","387.2894","257.2112","313.2524","183.1742","183.0417","11.34785","11.64785","4546"
"","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PEtOH(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PEtOH(12:0_22:5)+NH4","712.49117","569.4564","495.287","365.2089","387.2894","257.2112","313.2524","183.1742","183.0417","10.6121015151515","10.9121015151515","7992"
"","PEtOH(12:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PEtOH(12:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PEtOH(12:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PEtOH(12:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PEtOH(12:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PEtOH(12:0_22:6)+NH4","710.47557","567.4408","493.2715","365.2089","385.2738","257.2113","311.2368","183.1742","183.0417","4.09470606060606","4.39470606060606","12595"
"","PEtOH(12:0_24:1)+NH4",1,0,0,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PEtOH(12:0_24:1)+NH4",7.805631,0,0,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PEtOH(12:0_24:1)+NH4",1,0,0,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PEtOH(12:0_24:1)+NH4",335252.6,0,0,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PEtOH(12:0_24:1)+NH4",748.5861,0,0,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PEtOH(12:0_24:1)+NH4","748.58517","605.5504","531.381","365.209","423.3834","257.2114","349.3463","183.1742","183.0417","7.62339444444445","7.92339444444445","674"
"","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PEtOH(12:0_24:1)+NH4","748.58517","605.5504","531.381","365.209","423.3834","257.2114","349.3463","183.1742","183.0417","7.81935138888889","8.11935138888889","686"
"","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PEtOH(12:0_24:1)+NH4","748.58517","605.5504","531.381","365.209","423.3834","257.2114","349.3463","183.1742","183.0417","9.65409166666667","9.95409166666667","4105"
"","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PEtOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PEtOH(12:0_24:1)+NH4","748.58517","605.5504","531.381","365.209","423.3834","257.2114","349.3463","183.1742","183.0417","8.09175","8.39175","11689"
"","PEtOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PEtOH(12:0_24:2)+NH4",6.918066,0,0,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PEtOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PEtOH(12:0_24:2)+NH4",1807902,0,0,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PEtOH(12:0_24:2)+NH4",746.5698,0,0,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PEtOH(12:0_24:2)+NH4","746.56947","603.5347","529.3654","365.209","421.3677","257.2113","347.3306","183.1742","183.0417","6.74571388888889","7.04571388888889","181"
"","PEtOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PEtOH(12:0_24:2)+NH4",8.923824,0,0,0,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PEtOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PEtOH(12:0_24:2)+NH4",3548.037,0,0,0,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PEtOH(12:0_24:2)+NH4",746.5717,0,0,0,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PEtOH(12:0_24:2)+NH4","746.56947","603.5347","529.3654","365.209","421.3677","257.2113","347.3306","183.1742","183.0417","8.71344583333333","9.01344583333333","707"
"","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PEtOH(12:0_24:2)+NH4","746.56947","603.5347","529.3654","365.209","421.3677","257.2113","347.3306","183.1742","183.0417","7.43429861111111","7.73429861111111","871"
"","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PEtOH(12:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PEtOH(12:0_24:2)+NH4","746.56947","603.5347","529.3654","365.209","421.3677","257.2113","347.3306","183.1742","183.0417","12.741253030303","13.041253030303","3250"
"","PEtOH(12:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.76129722222222","7.06129722222222","513","","PEtOH(12:0_24:4)+NH4",6.923258,0,0,0,0,0,0,0,0,"6.76129722222222","7.06129722222222","513","","PEtOH(12:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.76129722222222","7.06129722222222","513","","PEtOH(12:0_24:4)+NH4",17079.83,0,0,0,0,0,0,0,0,"6.76129722222222","7.06129722222222","513","","PEtOH(12:0_24:4)+NH4",742.5391,0,0,0,0,0,0,0,0,"6.76129722222222","7.06129722222222","513","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","6.76129722222222","7.06129722222222","513"
"","PEtOH(12:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PEtOH(12:0_24:4)+NH4",5.043269,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PEtOH(12:0_24:4)+NH4",2,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PEtOH(12:0_24:4)+NH4",156091.8,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PEtOH(12:0_24:4)+NH4",742.53995,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","4.94340138888889","5.24340138888889","567"
"","PEtOH(12:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PEtOH(12:0_24:4)+NH4",8.820799,0,0,0,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PEtOH(12:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PEtOH(12:0_24:4)+NH4",232992.8,0,0,0,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PEtOH(12:0_24:4)+NH4",742.5367,0,0,0,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","8.64927361111111","8.94927361111111","1069"
"","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","12.2701305555556","12.5701305555556","1469"
"","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","11.6326597222222","11.9326597222222","2244"
"","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PEtOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PEtOH(12:0_24:4)+NH4","742.53817","599.5034","525.334","365.2089","417.3364","257.2113","343.2993","183.1742","183.0417","6.94883888888889","7.24883888888889","9128"
"","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.69191944444444","8.99191944444444","1751","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.69191944444444","8.99191944444444","1751","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.69191944444444","8.99191944444444","1751","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.69191944444444","8.99191944444444","1751","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.69191944444444","8.99191944444444","1751","","PEtOH(12:0_26:1)+NH4","776.61647","633.5817","559.4124","365.209","451.4147","257.2114","377.3776","183.1742","183.0417","8.69191944444444","8.99191944444444","1751"
"","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.9055625","9.2055625","2277","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.9055625","9.2055625","2277","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.9055625","9.2055625","2277","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.9055625","9.2055625","2277","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.9055625","9.2055625","2277","","PEtOH(12:0_26:1)+NH4","776.61647","633.5817","559.4124","365.209","451.4147","257.2114","377.3776","183.1742","183.0417","8.9055625","9.2055625","2277"
"","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.32618333333333","8.62618333333333","5148","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.32618333333333","8.62618333333333","5148","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.32618333333333","8.62618333333333","5148","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.32618333333333","8.62618333333333","5148","","PEtOH(12:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"8.32618333333333","8.62618333333333","5148","","PEtOH(12:0_26:1)+NH4","776.61647","633.5817","559.4124","365.209","451.4147","257.2114","377.3776","183.1742","183.0417","8.32618333333333","8.62618333333333","5148"
"","PEtOH(12:0_26:2)+NH4",1,0,0,0,0,0,0,0,0,"7.90268472222222","8.20268472222222","177","","PEtOH(12:0_26:2)+NH4",8.0324,0,0,0,0,0,0,0,0,"7.90268472222222","8.20268472222222","177","","PEtOH(12:0_26:2)+NH4",2,0,0,0,0,0,0,0,0,"7.90268472222222","8.20268472222222","177","","PEtOH(12:0_26:2)+NH4",1312308,0,0,0,0,0,0,0,0,"7.90268472222222","8.20268472222222","177","","PEtOH(12:0_26:2)+NH4",774.6008,0,0,0,0,0,0,0,0,"7.90268472222222","8.20268472222222","177","","PEtOH(12:0_26:2)+NH4","774.60077","631.566","557.3967","365.209","449.399","257.2113","375.3619","183.1742","183.0417","7.90268472222222","8.20268472222222","177"
"","PEtOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.56510416666667","8.86510416666667","3248","","PEtOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.56510416666667","8.86510416666667","3248","","PEtOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.56510416666667","8.86510416666667","3248","","PEtOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.56510416666667","8.86510416666667","3248","","PEtOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.56510416666667","8.86510416666667","3248","","PEtOH(12:0_26:2)+NH4","774.60077","631.566","557.3967","365.209","449.399","257.2113","375.3619","183.1742","183.0417","8.56510416666667","8.86510416666667","3248"
"","PEtOH(12:0_26:4)+NH4",1,0,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PEtOH(12:0_26:4)+NH4",6.256794,0,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PEtOH(12:0_26:4)+NH4",2,0,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PEtOH(12:0_26:4)+NH4",685172,0,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PEtOH(12:0_26:4)+NH4",770.57025,0,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","6.08608472222222","6.38608472222222","402"
"","PEtOH(12:0_26:4)+NH4",1,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PEtOH(12:0_26:4)+NH4",6.000633,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PEtOH(12:0_26:4)+NH4",2,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PEtOH(12:0_26:4)+NH4",397629,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PEtOH(12:0_26:4)+NH4",770.5707,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","5.87367083333333","6.17367083333333","501"
"","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","8.126675","8.426675","963"
"","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","12.3626638888889","12.6626638888889","5667"
"","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","12.9687472222222","13.2687472222222","10172"
"","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","6.53908472222222","6.83908472222222","12701"
"","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PEtOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PEtOH(12:0_26:4)+NH4","770.56947","627.5347","553.3654","365.209","445.3677","257.2113","371.3306","183.1742","183.0417","8.48022272727273","8.78022272727273","15540"
