"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(17:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.3576125","5.6576125","18346","","PMeOH(17:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.3576125","5.6576125","18346","","PMeOH(17:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.3576125","5.6576125","18346","","PMeOH(17:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.3576125","5.6576125","18346","","PMeOH(17:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.3576125","5.6576125","18346","","PMeOH(17:1_22:4)+NH4","768.55382","639.5347","483.2872","419.2559","389.3052","325.2739","315.2681","251.2368","169.026","5.3576125","5.6576125","18346"
"","PMeOH(17:1_22:5)+NH4",0,0,0,0,1,0,0,0,0,"6.54070694444444","6.84070694444444","730","","PMeOH(17:1_22:5)+NH4",0,0,0,6.735215,6.735215,0,0,0,0,"6.54070694444444","6.84070694444444","730","","PMeOH(17:1_22:5)+NH4",0,0,0,1,2,0,0,0,0,"6.54070694444444","6.84070694444444","730","","PMeOH(17:1_22:5)+NH4",0,0,0,803.6749,3197.029,0,0,0,0,"6.54070694444444","6.84070694444444","730","","PMeOH(17:1_22:5)+NH4",0,0,0,419.2555,387.28975,0,0,0,0,"6.54070694444444","6.84070694444444","730","","PMeOH(17:1_22:5)+NH4","766.53812","637.519","481.2715","419.2559","387.2895","325.2739","313.2524","251.2368","169.026","6.54070694444444","6.84070694444444","730"
"","PMeOH(17:1_22:5)+NH4",0,0,0,0,1,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PMeOH(17:1_22:5)+NH4",0,0,0,0,12.27542,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PMeOH(17:1_22:5)+NH4",0,0,0,0,1,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PMeOH(17:1_22:5)+NH4",0,0,0,0,9860.89,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PMeOH(17:1_22:5)+NH4",0,0,0,0,387.2906,0,0,0,0,"12.1012472222222","12.4012472222222","947","","PMeOH(17:1_22:5)+NH4","766.53812","637.519","481.2715","419.2559","387.2895","325.2739","313.2524","251.2368","169.026","12.1012472222222","12.4012472222222","947"
"","PMeOH(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(17:1_22:5)+NH4","766.53812","637.519","481.2715","419.2559","387.2895","325.2739","313.2524","251.2368","169.026","6.90980694444444","7.20980694444444","1245"
"","PMeOH(17:1_22:5)+NH4",0,0,0,0,1,0,0,0,0,"11.41745","11.71745","1316","","PMeOH(17:1_22:5)+NH4",0,0,0,0,11.58103,0,0,0,0,"11.41745","11.71745","1316","","PMeOH(17:1_22:5)+NH4",0,0,0,0,1,0,0,0,0,"11.41745","11.71745","1316","","PMeOH(17:1_22:5)+NH4",0,0,0,0,20904.31,0,0,0,0,"11.41745","11.71745","1316","","PMeOH(17:1_22:5)+NH4",0,0,0,0,387.2899,0,0,0,0,"11.41745","11.71745","1316","","PMeOH(17:1_22:5)+NH4","766.53812","637.519","481.2715","419.2559","387.2895","325.2739","313.2524","251.2368","169.026","11.41745","11.71745","1316"
"","PMeOH(17:1_22:5)+NH4",1,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(17:1_22:5)+NH4",4.878976,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(17:1_22:5)+NH4",1,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(17:1_22:5)+NH4",51995.89,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(17:1_22:5)+NH4",766.5398,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(17:1_22:5)+NH4","766.53812","637.519","481.2715","419.2559","387.2895","325.2739","313.2524","251.2368","169.026","4.70570694444444","5.00570694444444","9188"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","4.94856388888889","5.24856388888889","1074"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","11.5779833333333","11.8779833333333","1830"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,1,0,0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(17:1_22:6)+NH4",0,0,0,0,12.05077,0,0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(17:1_22:6)+NH4",0,0,0,0,1,0,0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(17:1_22:6)+NH4",0,0,0,0,23812.01,0,0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(17:1_22:6)+NH4",0,0,0,0,385.2747,0,0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","11.8072236111111","12.1072236111111","2283"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","10.8738347222222","11.1738347222222","2395"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"5.5747625","5.8747625","2560","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"5.5747625","5.8747625","2560","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"5.5747625","5.8747625","2560","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"5.5747625","5.8747625","2560","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"5.5747625","5.8747625","2560","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","5.5747625","5.8747625","2560"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","11.1108152777778","11.4108152777778","2887"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,1,0,0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(17:1_22:6)+NH4",0,0,0,0,12.30178,0,0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(17:1_22:6)+NH4",0,0,0,0,1,0,0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(17:1_22:6)+NH4",0,0,0,0,1198.269,0,0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(17:1_22:6)+NH4",0,0,0,0,385.2744,0,0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","12.2327861111111","12.5327861111111","5733"
"","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"12.430775","12.730775","7010","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"12.430775","12.730775","7010","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"12.430775","12.730775","7010","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"12.430775","12.730775","7010","","PMeOH(17:1_22:6)+NH4",0,0,0,0,0,0,0,0,0,"12.430775","12.730775","7010","","PMeOH(17:1_22:6)+NH4","764.52252","635.5034","479.2558","419.2558","385.2738","325.2738","311.2368","251.2368","169.026","12.430775","12.730775","7010"
"","PMeOH(23:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(23:0_17:1)+NH4",9.53131,0,0,0,0,0,0,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(23:0_17:1)+NH4",2,0,0,0,0,0,0,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(23:0_17:1)+NH4",390063.4,0,0,0,0,0,0,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(23:0_17:1)+NH4",790.63275,0,0,0,0,0,0,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(23:0_17:1)+NH4","790.63202","661.6129","419.2559","505.3654","325.2739","411.3834","251.2368","337.3463","169.026","9.41335833333333","9.71335833333333","437"
"","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(24:0_17:1)+NH4","804.64762","675.6285","419.2559","519.381","325.2739","425.399","251.2368","351.3619","169.026","9.8972666666667","10.1972666666667","1755"
"","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(24:0_17:1)+NH4","804.64762","675.6285","419.2559","519.381","325.2739","425.399","251.2368","351.3619","169.026","9.35257777777778","9.65257777777778","13749"
"","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(24:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(24:0_17:1)+NH4","804.64762","675.6285","419.2559","519.381","325.2739","425.399","251.2368","351.3619","169.026","9.54872833333333","9.84872833333333","15709"
"","PMeOH(17:1_24:1)+NH4",1,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(17:1_24:1)+NH4",9.086959,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(17:1_24:1)+NH4",1,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(17:1_24:1)+NH4",122088,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(17:1_24:1)+NH4",802.632,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(17:1_24:1)+NH4","802.63202","673.6129","517.3654","419.2559","423.3834","325.2739","349.3463","251.2368","169.026","8.95680138888889","9.25680138888889","1197"
"","PMeOH(17:1_24:2)+NH4",1,0,0,0,0,1,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(17:1_24:2)+NH4",8.30612,0,0,0,0,8.30612,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(17:1_24:2)+NH4",2,0,0,0,0,1,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(17:1_24:2)+NH4",778024.4,0,0,0,0,1083.219,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(17:1_24:2)+NH4",800.61635,0,0,0,0,325.2737,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(17:1_24:2)+NH4","800.61652","671.5974","515.3498","419.256","421.3678","325.274","347.3306","251.2368","169.026","8.13221388888889","8.43221388888889","301"
"","PMeOH(17:1_24:2)+NH4",1,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(17:1_24:2)+NH4",8.161917,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(17:1_24:2)+NH4",1,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(17:1_24:2)+NH4",192656.7,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(17:1_24:2)+NH4",800.6161,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(17:1_24:2)+NH4","800.61652","671.5974","515.3498","419.256","421.3678","325.274","347.3306","251.2368","169.026","7.92857222222222","8.22857222222222","17797"
"","PMeOH(17:1_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(17:1_24:4)+NH4",6.969626,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(17:1_24:4)+NH4",2,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(17:1_24:4)+NH4",1819422,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(17:1_24:4)+NH4",796.5858,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","6.80782777777778","7.10782777777778","154"
"","PMeOH(17:1_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(17:1_24:4)+NH4",6.709229,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(17:1_24:4)+NH4",2,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(17:1_24:4)+NH4",471735.3,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(17:1_24:4)+NH4",796.58605,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","6.61006388888889","6.91006388888889","248"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","7.38762638888889","7.68762638888889","2203"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","8.43268888888889","8.73268888888889","2577"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","7.02047777777778","7.32047777777778","9164"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","6.07171666666667","6.37171666666667","12758"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","12.5134541666667","12.8134541666667","13098"
"","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(17:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(17:1_24:4)+NH4","796.58512","667.566","511.3185","419.2559","417.3365","325.274","343.2993","251.2368","169.026","8.72429166666667","9.02429166666667","16859"
"","PMeOH(25:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(25:0_17:1)+NH4",10.52189,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(25:0_17:1)+NH4",2,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(25:0_17:1)+NH4",18384810,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(25:0_17:1)+NH4",818.66305,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(25:0_17:1)+NH4","818.66332","689.6442","419.2559","533.3967","325.274","439.4147","251.2368","365.3776","169.026","10.3399527777778","10.6399527777778","15"
"","PMeOH(26:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(26:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(26:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(26:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(26:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(26:0_17:1)+NH4","832.67902","703.6599","419.2559","547.4123","325.2739","453.4303","251.2368","379.3932","169.026","10.7749597222222","11.0749597222222","4185"
"","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(17:1_26:1)+NH4","830.66332","701.6442","545.3967","419.2559","451.4147","325.274","377.3776","251.2368","169.026","9.53628194444445","9.83628194444445","7871"
"","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(17:1_26:1)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(17:1_26:1)+NH4","830.66332","701.6442","545.3967","419.2559","451.4147","325.274","377.3776","251.2368","169.026","9.9175333333333","10.2175333333333","13286"
"","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(17:1_26:2)+NH4","828.64762","699.6285","543.381","419.2559","449.399","325.2739","375.3619","251.2368","169.026","9.11351111111111","9.41351111111111","4432"
"","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(17:1_26:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(17:1_26:2)+NH4","828.64762","699.6285","543.381","419.2559","449.399","325.2739","375.3619","251.2368","169.026","8.6258125","8.9258125","10651"
