"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Average m/z","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment"
"","HBMP(14:0_14:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_14:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_14:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_14:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_14:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_14:1_14:1)+NH4","890.6486","493.4257","283.2268","283.2268","285.2424","9.0764","9.3764","18110"
"","HBMP(14:0_14:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_14:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_14:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_14:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_14:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_14:1_16:1)+NH4","918.6799","493.4257","283.2268","311.2581","285.2424","9.78410833333333","10.0841083333333","4023"
"","HBMP(14:0_14:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_14:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_14:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_14:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_14:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_14:1_18:1)+NH4","946.7112","493.4257","283.2268","339.2894","285.2424","10.6110569444444","10.9110569444444","5737"
"","HBMP(14:0_14:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_14:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_14:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_14:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_14:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_14:1_18:2)+NH4","944.6956","493.4257","283.2268","337.2737","285.2424","9.8998875","10.1998875","4975"
"","HBMP(14:0_14:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_14:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_14:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_14:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_14:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_14:1_18:3)+NH4","942.6799","493.4257","283.2268","335.2581","285.2424","9.19669166666667","9.49669166666667","6142"
"","HBMP(14:0_14:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_14:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_14:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_14:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_14:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_14:1_22:1)+NH4","1002.774","493.4257","283.2268","395.352","285.2424","12.0416597222222","12.3416597222222","2297"
"","HBMP(14:0_16:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:0_16:2)+NH4","946.7112","523.4726","313.2737","309.2424","285.2424","10.6110569444444","10.9110569444444","5737"
"","HBMP(14:0_16:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:0_16:3)+NH4","944.6956","523.4726","313.2737","307.2268","285.2424","9.8998875","10.1998875","4975"
"","HBMP(14:0_16:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:0_16:4)+NH4","942.6799","523.4726","313.2737","305.2112","285.2424","9.19669166666667","9.49669166666667","6142"
"","HBMP(14:0_16:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(14:0_16:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(14:0_16:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(14:0_16:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(14:0_16:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(14:0_16:0_18:0)+NH4","978.7738","523.4726","313.2737","341.3051","285.2424","10.8824257575758","11.1824257575758","7711"
"","HBMP(14:0_16:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:0_20:2)+NH4","1002.774","523.4726","313.2737","365.3051","285.2424","12.0416597222222","12.3416597222222","2297"
"","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:0_22:2)+NH4","1030.805","523.4726","313.2737","393.3363","285.2424","12.6779097222222","12.9779097222222","2632"
"","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:0_22:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:0_22:2)+NH4","1030.805","523.4726","313.2737","393.3363","285.2424","10.8570590909091","11.1570590909091","18417"
"","HBMP(14:0_16:0_22:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:0_22:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:0_22:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:0_22:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:0_22:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:0_22:3)+NH4","1028.789","523.4726","313.2737","391.3207","285.2424","12.1038722222222","12.4038722222222","3010"
"","HBMP(14:0_16:0_22:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:0_22:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:0_22:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:0_22:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:0_22:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:0_22:4)+NH4","1026.774","523.4726","313.2737","389.3051","285.2424","11.5779791666667","11.8779791666667","5808"
"","HBMP(14:0_16:1_14:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:1_14:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:1_14:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:1_14:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:1_14:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:1_14:1)+NH4","918.6799","521.457","311.2581","283.2268","285.2424","9.78410833333333","10.0841083333333","4023"
"","HBMP(14:0_16:1_16:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:1_16:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:1_16:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:1_16:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:1_16:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:1_16:1)+NH4","946.7112","521.457","311.2581","311.2581","285.2424","10.6110569444444","10.9110569444444","5737"
"","HBMP(14:0_16:1_16:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:1_16:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:1_16:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:1_16:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:1_16:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:1_16:2)+NH4","944.6956","521.457","311.2581","309.2424","285.2424","9.8998875","10.1998875","4975"
"","HBMP(14:0_16:1_16:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:1_16:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:1_16:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:1_16:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:1_16:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:1_16:3)+NH4","942.6799","521.457","311.2581","307.2268","285.2424","9.19669166666667","9.49669166666667","6142"
"","HBMP(14:0_16:1_20:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:1_20:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:1_20:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:1_20:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:1_20:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:1_20:1)+NH4","1002.774","521.457","311.2581","367.3207","285.2424","12.0416597222222","12.3416597222222","2297"
"","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:1_22:1)+NH4","1030.805","521.457","311.2581","395.352","285.2424","12.6779097222222","12.9779097222222","2632"
"","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:1_22:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:1_22:1)+NH4","1030.805","521.457","311.2581","395.352","285.2424","10.8570590909091","11.1570590909091","18417"
"","HBMP(14:0_16:1_22:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:1_22:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:1_22:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:1_22:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:1_22:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:1_22:2)+NH4","1028.789","521.457","311.2581","393.3363","285.2424","12.1038722222222","12.4038722222222","3010"
"","HBMP(14:0_16:1_22:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:1_22:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:1_22:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:1_22:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:1_22:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:1_22:3)+NH4","1026.774","521.457","311.2581","391.3207","285.2424","11.5779791666667","11.8779791666667","5808"
"","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(14:0_16:2_12:0)+NH4","890.6486","519.4413","309.2424","257.2112","285.2424","9.5629125","9.8629125","8398"
"","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(14:0_16:2_12:0)+NH4","890.6486","519.4413","309.2424","257.2112","285.2424","8.89693611111111","9.19693611111111","14218"
"","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_16:2_12:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(14:0_16:2_12:0)+NH4","890.6486","519.4413","309.2424","257.2112","285.2424","9.0764","9.3764","18110"
"","HBMP(14:0_16:2_14:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:2_14:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:2_14:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:2_14:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:2_14:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(14:0_16:2_14:0)+NH4","918.6799","519.4413","309.2424","285.2424","285.2424","9.78410833333333","10.0841083333333","4023"
"","HBMP(14:0_16:2_16:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:2_16:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:2_16:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:2_16:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:2_16:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(14:0_16:2_16:0)+NH4","946.7112","519.4413","309.2424","313.2737","285.2424","10.6110569444444","10.9110569444444","5737"
"","HBMP(14:0_16:2_16:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:2_16:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:2_16:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:2_16:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:2_16:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:2_16:1)+NH4","944.6956","519.4413","309.2424","311.2581","285.2424","9.8998875","10.1998875","4975"
"","HBMP(14:0_16:2_16:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:2_16:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:2_16:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:2_16:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:2_16:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:2_16:2)+NH4","942.6799","519.4413","309.2424","309.2424","285.2424","9.19669166666667","9.49669166666667","6142"
"","HBMP(14:0_16:2_20:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:2_20:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:2_20:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:2_20:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:2_20:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(14:0_16:2_20:0)+NH4","1002.774","519.4413","309.2424","369.3363","285.2424","12.0416597222222","12.3416597222222","2297"
"","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(14:0_16:2_22:0)+NH4","1030.805","519.4413","309.2424","397.3676","285.2424","12.6779097222222","12.9779097222222","2632"
"","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:2_22:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(14:0_16:2_22:0)+NH4","1030.805","519.4413","309.2424","397.3676","285.2424","10.8570590909091","11.1570590909091","18417"
"","HBMP(14:0_16:2_22:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:2_22:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:2_22:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:2_22:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:2_22:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:2_22:1)+NH4","1028.789","519.4413","309.2424","395.352","285.2424","12.1038722222222","12.4038722222222","3010"
"","HBMP(14:0_16:2_22:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:2_22:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:2_22:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:2_22:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:2_22:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:2_22:2)+NH4","1026.774","519.4413","309.2424","393.3363","285.2424","11.5779791666667","11.8779791666667","5808"
"","HBMP(14:0_16:3_16:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:3_16:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:3_16:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:3_16:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:3_16:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(14:0_16:3_16:0)+NH4","944.6956","517.4257","307.2268","313.2737","285.2424","9.8998875","10.1998875","4975"
"","HBMP(14:0_16:3_16:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:3_16:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:3_16:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:3_16:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:3_16:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(14:0_16:3_16:1)+NH4","942.6799","517.4257","307.2268","311.2581","285.2424","9.19669166666667","9.49669166666667","6142"
"","HBMP(14:0_16:3_22:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:3_22:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:3_22:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:3_22:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:3_22:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(14:0_16:3_22:0)+NH4","1028.789","517.4257","307.2268","397.3676","285.2424","12.1038722222222","12.4038722222222","3010"
"","HBMP(14:0_16:3_22:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:3_22:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:3_22:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:3_22:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:3_22:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(14:0_16:3_22:1)+NH4","1026.774","517.4257","307.2268","395.352","285.2424","11.5779791666667","11.8779791666667","5808"
