"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(17:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:0_22:6)+NH4","826.55936","655.55346","637.519127","539.276886","481.292586","253.25265","311.23695","327.28943","385.27373","7.04686805555556","7.34686805555556","2224"
"","PG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(17:0_23:0)+NH4","852.66896","681.66306","663.628727","565.386486","481.292586","253.25265","337.34655","327.28943","411.38333","7.81433472222222","8.11433472222222","5309"
"","PG(17:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(17:1_17:1)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(17:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(17:1_17:1)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(17:1_17:1)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(17:1_17:1)+NH4","764.54366","593.53776","575.503427","479.276886","479.276886","251.23695","251.23695","325.27373","325.27373","7.68959027777778","7.98959027777778","200"
"","PG(17:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:1_18:1)+NH4","778.55936","607.55346","589.519127","493.292586","479.276886","251.23695","265.25265","325.27373","339.28943","8.01333333333333","8.31333333333333","14247"
"","PG(17:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:1_20:3)+NH4","802.55936","631.55346","613.519127","517.292586","479.276886","251.23695","289.25265","325.27373","363.28943","7.225625","7.525625","9320"
"","PG(17:1_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(17:1_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(17:1_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(17:1_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(17:1_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(17:1_21:0)+NH4","822.62196","651.61606","633.581727","537.355186","479.276886","251.23695","309.31525","325.27373","383.35203","9.82033333333333","10.1203333333333","7206"
"","PG(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:1_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:1_22:5)+NH4","826.55936","655.55346","637.519127","541.292586","479.276886","251.23695","313.25265","325.27373","387.28943","7.04686805555556","7.34686805555556","2224"
"","PG(17:2_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:2_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:2_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:2_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:2_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:2_18:0)+NH4","778.55936","607.55346","589.519127","495.308186","477.261286","249.22135","267.26825","323.25813","341.30503","8.01333333333333","8.31333333333333","14247"
"","PG(17:2_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:2_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:2_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:2_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:2_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:2_20:2)+NH4","802.55936","631.55346","613.519127","519.308186","477.261286","249.22135","291.26825","323.25813","365.30503","7.225625","7.525625","9320"
"","PG(17:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PG(17:2_22:4)+NH4","826.55936","655.55346","637.519127","543.308186","477.261286","249.22135","315.26825","323.25813","389.30503","7.04686805555556","7.34686805555556","2224"
"","PG(18:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:0_18:3)+NH4","790.55936","619.55346","601.519127","489.261286","495.308186","267.26825","261.22135","341.30503","335.25813","3.00620416666667","3.30620416666667","4995"
"","PG(18:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:0_20:1)+NH4","822.62196","651.61606","633.581727","521.323886","495.308186","267.26825","293.28395","341.30503","367.32073","9.82033333333333","10.1203333333333","7206"
"","PG(18:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:0_20:3)+NH4","818.59066","647.58476","629.550427","517.292586","495.308186","267.26825","289.25265","341.30503","363.28943","4.10132083333333","4.40132083333333","3848"
"","PG(18:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:0_20:4)+NH4","816.57496","645.56906","627.534727","515.276886","495.308186","267.26825","287.23695","341.30503","361.27373","5.10691818181818","5.40691818181818","10241"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","4.12318888888889","4.42318888888889","6221"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","3.10427638888889","3.40427638888889","8057"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","3.79138333333333","4.09138333333333","8066"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","3.39136944444444","3.69136944444444","8265"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","4.12585277777778","4.42585277777778","13405"
"","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:0_20:5)+NH4","814.55936","643.55346","625.519127","513.261286","495.308186","267.26825","285.22135","341.30503","359.25813","1.83709444444444","2.13709444444444","15859"
"","PG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(18:0_22:0)+NH4","852.66886","681.66296","663.628627","551.370786","495.308186","267.26825","323.33085","341.30503","397.36763","7.81433472222222","8.11433472222222","5309"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","5.47872777777778","5.77872777777778","5746"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","4.97432083333333","5.27432083333333","9287"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","5.68667916666667","5.98667916666667","10954"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","4.98549305555556","5.28549305555556","12814"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","4.71984242424242","5.01984242424242","13153"
"","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:0_22:5)+NH4","842.59066","671.58476","653.550427","541.292586","495.308186","267.26825","313.25265","341.30503","387.28943","5.70359444444444","6.00359444444444","13926"
"","PG(18:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:0_22:6)+NH4","840.57496","669.56906","651.534727","539.276886","495.308186","267.26825","311.23695","341.30503","385.27373","4.10132083333333","4.40132083333333","8692"
"","PG(18:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(18:1_18:2)+NH4","790.55936","619.55346","601.519127","491.276886","493.292586","265.25265","263.23695","339.28943","337.27373","3.00620416666667","3.30620416666667","4995"
"","PG(18:1_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:1_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:1_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:1_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:1_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(18:1_20:0)+NH4","822.62196","651.61606","633.581727","523.339486","493.292586","265.25265","295.29955","339.28943","369.33633","9.82033333333333","10.1203333333333","7206"
"","PG(18:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(18:1_20:2)+NH4","818.59066","647.58476","629.550427","519.308186","493.292586","265.25265","291.26825","339.28943","365.30503","4.10132083333333","4.40132083333333","3848"
"","PG(18:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(18:1_20:3)+NH4","816.57506","645.56916","627.534827","517.292586","493.292586","265.25265","289.25265","339.28943","363.28943","5.10691818181818","5.40691818181818","10241"
"","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(18:1_20:4)+NH4","814.55936","643.55346","625.519127","515.276886","493.292586","265.25265","287.23695","339.28943","361.27373","4.12318888888889","4.42318888888889","6221"
"","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(18:1_20:4)+NH4","814.55936","643.55346","625.519127","515.276886","493.292586","265.25265","287.23695","339.28943","361.27373","3.10427638888889","3.40427638888889","8057"
"","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(18:1_20:4)+NH4","814.55936","643.55346","625.519127","515.276886","493.292586","265.25265","287.23695","339.28943","361.27373","3.79138333333333","4.09138333333333","8066"
