OxTG,[M+NH4]+,NL_R1COOH,NL_R2COOH,NL_R3COOH
OxTG(22:5_22:5_16:3(COOH))+NH4,996.7288104,649.4463364,649.4463364,699.5347764
OxTG(22:5_22:5_16:4(COOH))+NH4,994.7131604,647.4306864,647.4306864,699.5347764
OxTG(22:5_22:5_17:4(COOH))+NH4,1008.72881,661.4463364,661.4463364,699.5347764
OxTG(22:5_22:5_18:4(COOH))+NH4,1022.74446,675.4619864,675.4619864,699.5347764
OxTG(22:5_22:5_18:5(COOH))+NH4,1020.72881,673.4463364,673.4463364,699.5347764
OxTG(22:5_22:5_19:4(COOH))+NH4,1036.76011,689.4776364,689.4776364,699.5347764
OxTG(22:5_22:5_19:5(COOH))+NH4,1034.74446,687.4619864,687.4619864,699.5347764
OxTG(22:5_22:6_3:0(COOH))+NH4,818.5566004,471.2741264,473.2898264,697.5190764
OxTG(22:5_22:6_4:0(COOH))+NH4,832.5722504,485.2897764,487.3054764,697.5190764
OxTG(22:5_22:6_5:0(COOH))+NH4,846.5879004,499.3054264,501.3211264,697.5190764
OxTG(22:5_22:6_6:0(COOH))+NH4,860.6035504,513.3210764,515.3367764,697.5190764
OxTG(22:5_22:6_7:0(COOH))+NH4,874.6192004,527.3367264,529.3524264,697.5190764
OxTG(22:5_22:6_8:0(COOH))+NH4,888.6348504,541.3523764,543.3680764,697.5190764
OxTG(22:5_22:6_9:0(COOH))+NH4,902.6505004,555.3680264,557.3837264,697.5190764
OxTG(22:5_22:6_10:0(COOH))+NH4,916.6661504,569.3836764,571.3993764,697.5190764
OxTG(22:5_22:6_11:0(COOH))+NH4,930.6818004,583.3993264,585.4150264,697.5190764
OxTG(22:5_22:6_12:0(COOH))+NH4,944.6974504,597.4149764,599.4306764,697.5190764
OxTG(22:5_22:6_13:0(COOH))+NH4,958.7131004,611.4306264,613.4463264,697.5190764
OxTG(22:5_22:6_14:0(COOH))+NH4,972.7287504,625.4462764,627.4619764,697.5190764
OxTG(22:5_22:6_15:0(COOH))+NH4,986.7444004,639.4619264,641.4776264,697.5190764
OxTG(22:5_22:6_6:1(COOH))+NH4,858.5879104,511.3054364,513.3211364,697.5190764
OxTG(22:5_22:6_7:1(COOH))+NH4,872.6035604,525.3210864,527.3367864,697.5190764
OxTG(22:5_22:6_8:1(COOH))+NH4,886.6192104,539.3367364,541.3524364,697.5190764
OxTG(22:5_22:6_9:1(COOH))+NH4,900.6348604,553.3523864,555.3680864,697.5190764
OxTG(22:5_22:6_9:2(COOH))+NH4,898.6192104,551.3367364,553.3524364,697.5190764
OxTG(22:5_22:6_10:1(COOH))+NH4,914.6505104,567.3680364,569.3837364,697.5190764
OxTG(22:5_22:6_10:2(COOH))+NH4,912.6348604,565.3523864,567.3680864,697.5190764
OxTG(22:5_22:6_11:1(COOH))+NH4,928.6661604,581.3836864,583.3993864,697.5190764
OxTG(22:5_22:6_11:2(COOH))+NH4,926.6505104,579.3680364,581.3837364,697.5190764
OxTG(22:5_22:6_12:1(COOH))+NH4,942.6818104,595.3993364,597.4150364,697.5190764
OxTG(22:5_22:6_12:2(COOH))+NH4,940.6661604,593.3836864,595.3993864,697.5190764
OxTG(22:5_22:6_12:3(COOH))+NH4,938.6505104,591.3680364,593.3837364,697.5190764
OxTG(22:5_22:6_13:1(COOH))+NH4,956.6974604,609.4149864,611.4306864,697.5190764
OxTG(22:5_22:6_13:2(COOH))+NH4,954.6818104,607.3993364,609.4150364,697.5190764
OxTG(22:5_22:6_13:3(COOH))+NH4,952.6661604,605.3836864,607.3993864,697.5190764
OxTG(22:5_22:6_14:1(COOH))+NH4,970.7131104,623.4306364,625.4463364,697.5190764
OxTG(22:5_22:6_14:2(COOH))+NH4,968.6974604,621.4149864,623.4306864,697.5190764
OxTG(22:5_22:6_14:3(COOH))+NH4,966.6818104,619.3993364,621.4150364,697.5190764
OxTG(22:5_22:6_15:1(COOH))+NH4,984.7287604,637.4462864,639.4619864,697.5190764
OxTG(22:5_22:6_15:2(COOH))+NH4,982.7131104,635.4306364,637.4463364,697.5190764
OxTG(22:5_22:6_15:3(COOH))+NH4,980.6974604,633.4149864,635.4306864,697.5190764
OxTG(22:5_22:6_15:4(COOH))+NH4,978.6818104,631.3993364,633.4150364,697.5190764
OxTG(22:5_22:6_16:1(COOH))+NH4,998.7444104,651.4619364,653.4776364,697.5190764
OxTG(22:5_22:6_16:2(COOH))+NH4,996.7287604,649.4462864,651.4619864,697.5190764
OxTG(22:5_22:6_16:3(COOH))+NH4,994.7131104,647.4306364,649.4463364,697.5190764
OxTG(22:5_22:6_16:4(COOH))+NH4,992.6974604,645.4149864,647.4306864,697.5190764
OxTG(22:5_22:6_17:4(COOH))+NH4,1006.71311,659.4306364,661.4463364,697.5190764
OxTG(22:5_22:6_18:4(COOH))+NH4,1020.72876,673.4462864,675.4619864,697.5190764
OxTG(22:5_22:6_18:5(COOH))+NH4,1018.71311,671.4306364,673.4463364,697.5190764
OxTG(22:5_22:6_19:4(COOH))+NH4,1034.74441,687.4619364,689.4776364,697.5190764
OxTG(22:5_22:6_19:5(COOH))+NH4,1032.72876,685.4462864,687.4619864,697.5190764
OxTG(22:6_22:6_3:0(COOH))+NH4,816.5409004,471.2741264,471.2741264,695.5033764
OxTG(22:6_22:6_4:0(COOH))+NH4,830.5565504,485.2897764,485.2897764,695.5033764
OxTG(22:6_22:6_5:0(COOH))+NH4,844.5722004,499.3054264,499.3054264,695.5033764
OxTG(22:6_22:6_6:0(COOH))+NH4,858.5878504,513.3210764,513.3210764,695.5033764
OxTG(22:6_22:6_7:0(COOH))+NH4,872.6035004,527.3367264,527.3367264,695.5033764
OxTG(22:6_22:6_8:0(COOH))+NH4,886.6191504,541.3523764,541.3523764,695.5033764
OxTG(22:6_22:6_9:0(COOH))+NH4,900.6348004,555.3680264,555.3680264,695.5033764
OxTG(22:6_22:6_10:0(COOH))+NH4,914.6504504,569.3836764,569.3836764,695.5033764
OxTG(22:6_22:6_11:0(COOH))+NH4,928.6661004,583.3993264,583.3993264,695.5033764
OxTG(22:6_22:6_12:0(COOH))+NH4,942.6817504,597.4149764,597.4149764,695.5033764
OxTG(22:6_22:6_13:0(COOH))+NH4,956.6974004,611.4306264,611.4306264,695.5033764
OxTG(22:6_22:6_14:0(COOH))+NH4,970.7130504,625.4462764,625.4462764,695.5033764
OxTG(22:6_22:6_15:0(COOH))+NH4,984.7287004,639.4619264,639.4619264,695.5033764
OxTG(22:6_22:6_6:1(COOH))+NH4,856.5722104,511.3054364,511.3054364,695.5033764
OxTG(22:6_22:6_7:1(COOH))+NH4,870.5878604,525.3210864,525.3210864,695.5033764
OxTG(22:6_22:6_8:1(COOH))+NH4,884.6035104,539.3367364,539.3367364,695.5033764
OxTG(22:6_22:6_9:1(COOH))+NH4,898.6191604,553.3523864,553.3523864,695.5033764
OxTG(22:6_22:6_9:2(COOH))+NH4,896.6035104,551.3367364,551.3367364,695.5033764
OxTG(22:6_22:6_10:1(COOH))+NH4,912.6348104,567.3680364,567.3680364,695.5033764
OxTG(22:6_22:6_10:2(COOH))+NH4,910.6191604,565.3523864,565.3523864,695.5033764
OxTG(22:6_22:6_11:1(COOH))+NH4,926.6504604,581.3836864,581.3836864,695.5033764
OxTG(22:6_22:6_11:2(COOH))+NH4,924.6348104,579.3680364,579.3680364,695.5033764
OxTG(22:6_22:6_12:1(COOH))+NH4,940.6661104,595.3993364,595.3993364,695.5033764
OxTG(22:6_22:6_12:2(COOH))+NH4,938.6504604,593.3836864,593.3836864,695.5033764
OxTG(22:6_22:6_12:3(COOH))+NH4,936.6348104,591.3680364,591.3680364,695.5033764
OxTG(22:6_22:6_13:1(COOH))+NH4,954.6817604,609.4149864,609.4149864,695.5033764
OxTG(22:6_22:6_13:2(COOH))+NH4,952.6661104,607.3993364,607.3993364,695.5033764
OxTG(22:6_22:6_13:3(COOH))+NH4,950.6504604,605.3836864,605.3836864,695.5033764
OxTG(22:6_22:6_14:1(COOH))+NH4,968.6974104,623.4306364,623.4306364,695.5033764
OxTG(22:6_22:6_14:2(COOH))+NH4,966.6817604,621.4149864,621.4149864,695.5033764
OxTG(22:6_22:6_14:3(COOH))+NH4,964.6661104,619.3993364,619.3993364,695.5033764
OxTG(22:6_22:6_15:1(COOH))+NH4,982.7130604,637.4462864,637.4462864,695.5033764
OxTG(22:6_22:6_15:2(COOH))+NH4,980.6974104,635.4306364,635.4306364,695.5033764
OxTG(22:6_22:6_15:3(COOH))+NH4,978.6817604,633.4149864,633.4149864,695.5033764
OxTG(22:6_22:6_15:4(COOH))+NH4,976.6661104,631.3993364,631.3993364,695.5033764
OxTG(22:6_22:6_16:1(COOH))+NH4,996.7287104,651.4619364,651.4619364,695.5033764
OxTG(22:6_22:6_16:2(COOH))+NH4,994.7130604,649.4462864,649.4462864,695.5033764
OxTG(22:6_22:6_16:3(COOH))+NH4,992.6974104,647.4306364,647.4306364,695.5033764
OxTG(22:6_22:6_16:4(COOH))+NH4,990.6817604,645.4149864,645.4149864,695.5033764
OxTG(22:6_22:6_17:4(COOH))+NH4,1004.69741,659.4306364,659.4306364,695.5033764
OxTG(22:6_22:6_18:4(COOH))+NH4,1018.71306,673.4462864,673.4462864,695.5033764
OxTG(22:6_22:6_18:5(COOH))+NH4,1016.69741,671.4306364,671.4306364,695.5033764
OxTG(22:6_22:6_19:4(COOH))+NH4,1032.72871,687.4619364,687.4619364,695.5033764
OxTG(22:6_22:6_19:5(COOH))+NH4,1030.71306,685.4462864,685.4462864,695.5033764
OxTG(14:0_14:0_3:0(CHO))+NH4,600.4833804,355.2479064,355.2479064,495.4407764
OxTG(14:0_14:0_4:0(CHO))+NH4,614.4990304,369.2635564,369.2635564,495.4407764
OxTG(14:0_14:0_5:0(CHO))+NH4,628.5146804,383.2792064,383.2792064,495.4407764
OxTG(14:0_14:0_6:0(CHO))+NH4,642.5303304,397.2948564,397.2948564,495.4407764
OxTG(14:0_14:0_7:0(CHO))+NH4,656.5459804,411.3105064,411.3105064,495.4407764
OxTG(14:0_14:0_8:0(CHO))+NH4,670.5616304,425.3261564,425.3261564,495.4407764
OxTG(14:0_14:0_9:0(CHO))+NH4,684.5772804,439.3418064,439.3418064,495.4407764
OxTG(14:0_14:0_10:0(CHO))+NH4,698.5929304,453.3574564,453.3574564,495.4407764
OxTG(14:0_14:0_11:0(CHO))+NH4,712.6085804,467.3731064,467.3731064,495.4407764
OxTG(14:0_14:0_12:0(CHO))+NH4,726.6242304,481.3887564,481.3887564,495.4407764
OxTG(14:0_14:0_13:0(CHO))+NH4,740.6398804,495.4044064,495.4044064,495.4407764
OxTG(14:0_14:0_14:0(CHO))+NH4,754.6555304,509.4200564,509.4200564,495.4407764
OxTG(14:0_14:0_15:0(CHO))+NH4,768.6711804,523.4357064,523.4357064,495.4407764
OxTG(14:0_14:0_6:1(CHO))+NH4,640.5146904,395.2792164,395.2792164,495.4407764
OxTG(14:0_14:0_7:1(CHO))+NH4,654.5303404,409.2948664,409.2948664,495.4407764
OxTG(14:0_14:0_8:1(CHO))+NH4,668.5459904,423.3105164,423.3105164,495.4407764
OxTG(14:0_14:0_9:1(CHO))+NH4,682.5616404,437.3261664,437.3261664,495.4407764
OxTG(14:0_14:0_9:2(CHO))+NH4,680.5459904,435.3105164,435.3105164,495.4407764
OxTG(14:0_14:0_10:1(CHO))+NH4,696.5772904,451.3418164,451.3418164,495.4407764
OxTG(14:0_14:0_10:2(CHO))+NH4,694.5616404,449.3261664,449.3261664,495.4407764
OxTG(14:0_14:0_11:1(CHO))+NH4,710.5929404,465.3574664,465.3574664,495.4407764
OxTG(14:0_14:0_11:2(CHO))+NH4,708.5772904,463.3418164,463.3418164,495.4407764
OxTG(14:0_14:0_12:1(CHO))+NH4,724.6085904,479.3731164,479.3731164,495.4407764
OxTG(14:0_14:0_12:2(CHO))+NH4,722.5929404,477.3574664,477.3574664,495.4407764
OxTG(14:0_14:0_12:3(CHO))+NH4,720.5772904,475.3418164,475.3418164,495.4407764
OxTG(14:0_14:0_13:1(CHO))+NH4,738.6242404,493.3887664,493.3887664,495.4407764
OxTG(14:0_14:0_13:2(CHO))+NH4,736.6085904,491.3731164,491.3731164,495.4407764
OxTG(14:0_14:0_13:3(CHO))+NH4,734.5929404,489.3574664,489.3574664,495.4407764
OxTG(14:0_14:0_14:1(CHO))+NH4,752.6398904,507.4044164,507.4044164,495.4407764
OxTG(14:0_14:0_14:2(CHO))+NH4,750.6242404,505.3887664,505.3887664,495.4407764
OxTG(14:0_14:0_14:3(CHO))+NH4,748.6085904,503.3731164,503.3731164,495.4407764
OxTG(14:0_14:0_15:1(CHO))+NH4,766.6555404,521.4200664,521.4200664,495.4407764
OxTG(14:0_14:0_15:2(CHO))+NH4,764.6398904,519.4044164,519.4044164,495.4407764
OxTG(14:0_14:0_15:3(CHO))+NH4,762.6242404,517.3887664,517.3887664,495.4407764
OxTG(14:0_14:0_15:4(CHO))+NH4,760.6085904,515.3731164,515.3731164,495.4407764
OxTG(14:0_14:0_16:1(CHO))+NH4,780.6711904,535.4357164,535.4357164,495.4407764
OxTG(14:0_14:0_16:2(CHO))+NH4,778.6555404,533.4200664,533.4200664,495.4407764
OxTG(14:0_14:0_16:3(CHO))+NH4,776.6398904,531.4044164,531.4044164,495.4407764
OxTG(14:0_14:0_16:4(CHO))+NH4,774.6242404,529.3887664,529.3887664,495.4407764
OxTG(14:0_14:0_17:4(CHO))+NH4,788.6398904,543.4044164,543.4044164,495.4407764
OxTG(14:0_14:0_18:4(CHO))+NH4,802.6555404,557.4200664,557.4200664,495.4407764
OxTG(14:0_14:0_18:5(CHO))+NH4,800.6398904,555.4044164,555.4044164,495.4407764
OxTG(14:0_14:0_19:4(CHO))+NH4,816.6711904,571.4357164,571.4357164,495.4407764
OxTG(14:0_14:0_19:5(CHO))+NH4,814.6555404,569.4200664,569.4200664,495.4407764
OxTG(14:0_14:0_3:0(CHO))+NH4,600.4833804,355.2479064,355.2479064,495.4407764
OxTG(14:0_14:0_4:0(CHO))+NH4,614.4990304,369.2635564,369.2635564,495.4407764
OxTG(14:0_14:0_5:0(CHO))+NH4,628.5146804,383.2792064,383.2792064,495.4407764
OxTG(14:0_14:0_6:0(CHO))+NH4,642.5303304,397.2948564,397.2948564,495.4407764
OxTG(14:0_14:0_7:0(CHO))+NH4,656.5459804,411.3105064,411.3105064,495.4407764
OxTG(14:0_14:0_8:0(CHO))+NH4,670.5616304,425.3261564,425.3261564,495.4407764
OxTG(14:0_14:0_9:0(CHO))+NH4,684.5772804,439.3418064,439.3418064,495.4407764
OxTG(14:0_14:0_10:0(CHO))+NH4,698.5929304,453.3574564,453.3574564,495.4407764
OxTG(14:0_14:0_11:0(CHO))+NH4,712.6085804,467.3731064,467.3731064,495.4407764
OxTG(14:0_14:0_12:0(CHO))+NH4,726.6242304,481.3887564,481.3887564,495.4407764
OxTG(14:0_14:0_13:0(CHO))+NH4,740.6398804,495.4044064,495.4044064,495.4407764
OxTG(14:0_14:0_14:0(CHO))+NH4,754.6555304,509.4200564,509.4200564,495.4407764
OxTG(14:0_14:0_15:0(CHO))+NH4,768.6711804,523.4357064,523.4357064,495.4407764
OxTG(14:0_14:0_6:1(CHO))+NH4,640.5146904,395.2792164,395.2792164,495.4407764
OxTG(14:0_14:0_7:1(CHO))+NH4,654.5303404,409.2948664,409.2948664,495.4407764
OxTG(14:0_14:0_8:1(CHO))+NH4,668.5459904,423.3105164,423.3105164,495.4407764
OxTG(14:0_14:0_9:1(CHO))+NH4,682.5616404,437.3261664,437.3261664,495.4407764
OxTG(14:0_14:0_9:2(CHO))+NH4,680.5459904,435.3105164,435.3105164,495.4407764
OxTG(14:0_14:0_10:1(CHO))+NH4,696.5772904,451.3418164,451.3418164,495.4407764
OxTG(14:0_14:0_10:2(CHO))+NH4,694.5616404,449.3261664,449.3261664,495.4407764
OxTG(14:0_14:0_11:1(CHO))+NH4,710.5929404,465.3574664,465.3574664,495.4407764
OxTG(14:0_14:0_11:2(CHO))+NH4,708.5772904,463.3418164,463.3418164,495.4407764
OxTG(14:0_14:0_12:1(CHO))+NH4,724.6085904,479.3731164,479.3731164,495.4407764
OxTG(14:0_14:0_12:2(CHO))+NH4,722.5929404,477.3574664,477.3574664,495.4407764
OxTG(14:0_14:0_12:3(CHO))+NH4,720.5772904,475.3418164,475.3418164,495.4407764
OxTG(14:0_14:0_13:1(CHO))+NH4,738.6242404,493.3887664,493.3887664,495.4407764
OxTG(14:0_14:0_13:2(CHO))+NH4,736.6085904,491.3731164,491.3731164,495.4407764
OxTG(14:0_14:0_13:3(CHO))+NH4,734.5929404,489.3574664,489.3574664,495.4407764
OxTG(14:0_14:0_14:1(CHO))+NH4,752.6398904,507.4044164,507.4044164,495.4407764
OxTG(14:0_14:0_14:2(CHO))+NH4,750.6242404,505.3887664,505.3887664,495.4407764
OxTG(14:0_14:0_14:3(CHO))+NH4,748.6085904,503.3731164,503.3731164,495.4407764
OxTG(14:0_14:0_15:1(CHO))+NH4,766.6555404,521.4200664,521.4200664,495.4407764
OxTG(14:0_14:0_15:2(CHO))+NH4,764.6398904,519.4044164,519.4044164,495.4407764
OxTG(14:0_14:0_15:3(CHO))+NH4,762.6242404,517.3887664,517.3887664,495.4407764
OxTG(14:0_14:0_15:4(CHO))+NH4,760.6085904,515.3731164,515.3731164,495.4407764
OxTG(14:0_14:0_16:1(CHO))+NH4,780.6711904,535.4357164,535.4357164,495.4407764
OxTG(14:0_14:0_16:2(CHO))+NH4,778.6555404,533.4200664,533.4200664,495.4407764
OxTG(14:0_14:0_16:3(CHO))+NH4,776.6398904,531.4044164,531.4044164,495.4407764
OxTG(14:0_14:0_16:4(CHO))+NH4,774.6242404,529.3887664,529.3887664,495.4407764
OxTG(14:0_14:0_17:4(CHO))+NH4,788.6398904,543.4044164,543.4044164,495.4407764
OxTG(14:0_14:0_18:4(CHO))+NH4,802.6555404,557.4200664,557.4200664,495.4407764
OxTG(14:0_14:0_18:5(CHO))+NH4,800.6398904,555.4044164,555.4044164,495.4407764
OxTG(14:0_14:0_19:4(CHO))+NH4,816.6711904,571.4357164,571.4357164,495.4407764
OxTG(14:0_14:0_19:5(CHO))+NH4,814.6555404,569.4200664,569.4200664,495.4407764
OxTG(14:0_14:1_3:0(CHO))+NH4,598.4677804,353.2323064,355.2479064,493.4251764
OxTG(14:0_14:1_4:0(CHO))+NH4,612.4834304,367.2479564,369.2635564,493.4251764
OxTG(14:0_14:1_5:0(CHO))+NH4,626.4990804,381.2636064,383.2792064,493.4251764
OxTG(14:0_14:1_6:0(CHO))+NH4,640.5147304,395.2792564,397.2948564,493.4251764
OxTG(14:0_14:1_7:0(CHO))+NH4,654.5303804,409.2949064,411.3105064,493.4251764
OxTG(14:0_14:1_8:0(CHO))+NH4,668.5460304,423.3105564,425.3261564,493.4251764
OxTG(14:0_14:1_9:0(CHO))+NH4,682.5616804,437.3262064,439.3418064,493.4251764
OxTG(14:0_14:1_10:0(CHO))+NH4,696.5773304,451.3418564,453.3574564,493.4251764
OxTG(14:0_14:1_11:0(CHO))+NH4,710.5929804,465.3575064,467.3731064,493.4251764
OxTG(14:0_14:1_12:0(CHO))+NH4,724.6086304,479.3731564,481.3887564,493.4251764
OxTG(14:0_14:1_13:0(CHO))+NH4,738.6242804,493.3888064,495.4044064,493.4251764
OxTG(14:0_14:1_14:0(CHO))+NH4,752.6399304,507.4044564,509.4200564,493.4251764
OxTG(14:0_14:1_15:0(CHO))+NH4,766.6555804,521.4201064,523.4357064,493.4251764
OxTG(14:0_14:1_6:1(CHO))+NH4,638.4990904,393.2636164,395.2792164,493.4251764
OxTG(14:0_14:1_7:1(CHO))+NH4,652.5147404,407.2792664,409.2948664,493.4251764
OxTG(14:0_14:1_8:1(CHO))+NH4,666.5303904,421.2949164,423.3105164,493.4251764
OxTG(14:0_14:1_9:1(CHO))+NH4,680.5460404,435.3105664,437.3261664,493.4251764
OxTG(14:0_14:1_9:2(CHO))+NH4,678.5303904,433.2949164,435.3105164,493.4251764
OxTG(14:0_14:1_10:1(CHO))+NH4,694.5616904,449.3262164,451.3418164,493.4251764
OxTG(14:0_14:1_10:2(CHO))+NH4,692.5460404,447.3105664,449.3261664,493.4251764
OxTG(14:0_14:1_11:1(CHO))+NH4,708.5773404,463.3418664,465.3574664,493.4251764
OxTG(14:0_14:1_11:2(CHO))+NH4,706.5616904,461.3262164,463.3418164,493.4251764
OxTG(14:0_14:1_12:1(CHO))+NH4,722.5929904,477.3575164,479.3731164,493.4251764
OxTG(14:0_14:1_12:2(CHO))+NH4,720.5773404,475.3418664,477.3574664,493.4251764
OxTG(14:0_14:1_12:3(CHO))+NH4,718.5616904,473.3262164,475.3418164,493.4251764
OxTG(14:0_14:1_13:1(CHO))+NH4,736.6086404,491.3731664,493.3887664,493.4251764
OxTG(14:0_14:1_13:2(CHO))+NH4,734.5929904,489.3575164,491.3731164,493.4251764
OxTG(14:0_14:1_13:3(CHO))+NH4,732.5773404,487.3418664,489.3574664,493.4251764
OxTG(14:0_14:1_14:1(CHO))+NH4,750.6242904,505.3888164,507.4044164,493.4251764
OxTG(14:0_14:1_14:2(CHO))+NH4,748.6086404,503.3731664,505.3887664,493.4251764
OxTG(14:0_14:1_14:3(CHO))+NH4,746.5929904,501.3575164,503.3731164,493.4251764
OxTG(14:0_14:1_15:1(CHO))+NH4,764.6399404,519.4044664,521.4200664,493.4251764
OxTG(14:0_14:1_15:2(CHO))+NH4,762.6242904,517.3888164,519.4044164,493.4251764
OxTG(14:0_14:1_15:3(CHO))+NH4,760.6086404,515.3731664,517.3887664,493.4251764
OxTG(14:0_14:1_15:4(CHO))+NH4,758.5929904,513.3575164,515.3731164,493.4251764
OxTG(14:0_14:1_16:1(CHO))+NH4,778.6555904,533.4201164,535.4357164,493.4251764
OxTG(14:0_14:1_16:2(CHO))+NH4,776.6399404,531.4044664,533.4200664,493.4251764
OxTG(14:0_14:1_16:3(CHO))+NH4,774.6242904,529.3888164,531.4044164,493.4251764
OxTG(14:0_14:1_16:4(CHO))+NH4,772.6086404,527.3731664,529.3887664,493.4251764
OxTG(14:0_14:1_17:4(CHO))+NH4,786.6242904,541.3888164,543.4044164,493.4251764
OxTG(14:0_14:1_18:4(CHO))+NH4,800.6399404,555.4044664,557.4200664,493.4251764
OxTG(14:0_14:1_18:5(CHO))+NH4,798.6242904,553.3888164,555.4044164,493.4251764
OxTG(14:0_14:1_19:4(CHO))+NH4,814.6555904,569.4201164,571.4357164,493.4251764
OxTG(14:0_14:1_19:5(CHO))+NH4,812.6399404,567.4044664,569.4200664,493.4251764
OxTG(14:0_16:0_3:0(CHO))+NH4,628.5146804,383.2792064,355.2479064,523.4720764
OxTG(14:0_16:0_4:0(CHO))+NH4,642.5303304,397.2948564,369.2635564,523.4720764
OxTG(14:0_16:0_5:0(CHO))+NH4,656.5459804,411.3105064,383.2792064,523.4720764
OxTG(14:0_16:0_6:0(CHO))+NH4,670.5616304,425.3261564,397.2948564,523.4720764
OxTG(14:0_16:0_7:0(CHO))+NH4,684.5772804,439.3418064,411.3105064,523.4720764
OxTG(14:0_16:0_8:0(CHO))+NH4,698.5929304,453.3574564,425.3261564,523.4720764
OxTG(14:0_16:0_9:0(CHO))+NH4,712.6085804,467.3731064,439.3418064,523.4720764
OxTG(14:0_16:0_10:0(CHO))+NH4,726.6242304,481.3887564,453.3574564,523.4720764
OxTG(14:0_16:0_11:0(CHO))+NH4,740.6398804,495.4044064,467.3731064,523.4720764
OxTG(14:0_16:0_12:0(CHO))+NH4,754.6555304,509.4200564,481.3887564,523.4720764
OxTG(14:0_16:0_13:0(CHO))+NH4,768.6711804,523.4357064,495.4044064,523.4720764
OxTG(14:0_16:0_14:0(CHO))+NH4,782.6868304,537.4513564,509.4200564,523.4720764
OxTG(14:0_16:0_15:0(CHO))+NH4,796.7024804,551.4670064,523.4357064,523.4720764
OxTG(14:0_16:0_6:1(CHO))+NH4,668.5459904,423.3105164,395.2792164,523.4720764
OxTG(14:0_16:0_7:1(CHO))+NH4,682.5616404,437.3261664,409.2948664,523.4720764
OxTG(14:0_16:0_8:1(CHO))+NH4,696.5772904,451.3418164,423.3105164,523.4720764
OxTG(14:0_16:0_9:1(CHO))+NH4,710.5929404,465.3574664,437.3261664,523.4720764
OxTG(14:0_16:0_9:2(CHO))+NH4,708.5772904,463.3418164,435.3105164,523.4720764
OxTG(14:0_16:0_10:1(CHO))+NH4,724.6085904,479.3731164,451.3418164,523.4720764
OxTG(14:0_16:0_10:2(CHO))+NH4,722.5929404,477.3574664,449.3261664,523.4720764
OxTG(14:0_16:0_11:1(CHO))+NH4,738.6242404,493.3887664,465.3574664,523.4720764
OxTG(14:0_16:0_11:2(CHO))+NH4,736.6085904,491.3731164,463.3418164,523.4720764
OxTG(14:0_16:0_12:1(CHO))+NH4,752.6398904,507.4044164,479.3731164,523.4720764
OxTG(14:0_16:0_12:2(CHO))+NH4,750.6242404,505.3887664,477.3574664,523.4720764
OxTG(14:0_16:0_12:3(CHO))+NH4,748.6085904,503.3731164,475.3418164,523.4720764
OxTG(14:0_16:0_13:1(CHO))+NH4,766.6555404,521.4200664,493.3887664,523.4720764
OxTG(14:0_16:0_13:2(CHO))+NH4,764.6398904,519.4044164,491.3731164,523.4720764
OxTG(14:0_16:0_13:3(CHO))+NH4,762.6242404,517.3887664,489.3574664,523.4720764
OxTG(14:0_16:0_14:1(CHO))+NH4,780.6711904,535.4357164,507.4044164,523.4720764
OxTG(14:0_16:0_14:2(CHO))+NH4,778.6555404,533.4200664,505.3887664,523.4720764
OxTG(14:0_16:0_14:3(CHO))+NH4,776.6398904,531.4044164,503.3731164,523.4720764
OxTG(14:0_16:0_15:1(CHO))+NH4,794.6868404,549.4513664,521.4200664,523.4720764
OxTG(14:0_16:0_15:2(CHO))+NH4,792.6711904,547.4357164,519.4044164,523.4720764
OxTG(14:0_16:0_15:3(CHO))+NH4,790.6555404,545.4200664,517.3887664,523.4720764
OxTG(14:0_16:0_15:4(CHO))+NH4,788.6398904,543.4044164,515.3731164,523.4720764
OxTG(14:0_16:0_16:1(CHO))+NH4,808.7024904,563.4670164,535.4357164,523.4720764
OxTG(14:0_16:0_16:2(CHO))+NH4,806.6868404,561.4513664,533.4200664,523.4720764
OxTG(14:0_16:0_16:3(CHO))+NH4,804.6711904,559.4357164,531.4044164,523.4720764
OxTG(14:0_16:0_16:4(CHO))+NH4,802.6555404,557.4200664,529.3887664,523.4720764
OxTG(14:0_16:0_17:4(CHO))+NH4,816.6711904,571.4357164,543.4044164,523.4720764
OxTG(14:0_16:0_18:4(CHO))+NH4,830.6868404,585.4513664,557.4200664,523.4720764
OxTG(14:0_16:0_18:5(CHO))+NH4,828.6711904,583.4357164,555.4044164,523.4720764
OxTG(14:0_16:0_19:4(CHO))+NH4,844.7024904,599.4670164,571.4357164,523.4720764
OxTG(14:0_16:0_19:5(CHO))+NH4,842.6868404,597.4513664,569.4200664,523.4720764
OxTG(14:0_16:1_3:0(CHO))+NH4,626.4990804,381.2636064,355.2479064,521.4564764
OxTG(14:0_16:1_4:0(CHO))+NH4,640.5147304,395.2792564,369.2635564,521.4564764
OxTG(14:0_16:1_5:0(CHO))+NH4,654.5303804,409.2949064,383.2792064,521.4564764
OxTG(14:0_16:1_6:0(CHO))+NH4,668.5460304,423.3105564,397.2948564,521.4564764
OxTG(14:0_16:1_7:0(CHO))+NH4,682.5616804,437.3262064,411.3105064,521.4564764
OxTG(14:0_16:1_8:0(CHO))+NH4,696.5773304,451.3418564,425.3261564,521.4564764
OxTG(14:0_16:1_9:0(CHO))+NH4,710.5929804,465.3575064,439.3418064,521.4564764
OxTG(14:0_16:1_10:0(CHO))+NH4,724.6086304,479.3731564,453.3574564,521.4564764
