"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6",0,0,0,0,0,0,"2.61045972222222","2.91045972222222","8993","","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6",0,0,0,0,0,0,"2.61045972222222","2.91045972222222","8993","","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6",0,0,0,0,0,0,"2.61045972222222","2.91045972222222","8993","","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6",0,0,0,0,0,0,"2.61045972222222","2.91045972222222","8993","","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6",0,0,0,0,0,0,"2.61045972222222","2.91045972222222","8993","","MSDIAL_LDGTS 24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WFJNHAYHJDJSDD-HDXUUTQWNA-N;C34H63NO6","582.47282","236.1492","218.1387","582.4728","564.4623","144.1019","2.61045972222222","2.91045972222222","8993"
"","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.16190972222222","8.46190972222222","2680","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.16190972222222","8.46190972222222","2680","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.16190972222222","8.46190972222222","2680","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.16190972222222","8.46190972222222","2680","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.16190972222222","8.46190972222222","2680","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6","600.51977","236.1492","218.1387","600.5198","582.5092","144.1019","8.16190972222222","8.46190972222222","2680"
"","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.62032638888889","8.92032638888889","6549","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.62032638888889","8.92032638888889","6549","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.62032638888889","8.92032638888889","6549","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.62032638888889","8.92032638888889","6549","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"8.62032638888889","8.92032638888889","6549","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6","600.51977","236.1492","218.1387","600.5198","582.5092","144.1019","8.62032638888889","8.92032638888889","6549"
"","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"4.92930909090909","5.22930909090909","12554","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"4.92930909090909","5.22930909090909","12554","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"4.92930909090909","5.22930909090909","12554","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"4.92930909090909","5.22930909090909","12554","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6",0,0,0,0,0,0,"4.92930909090909","5.22930909090909","12554","","MSDIAL_LDGTS 25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OEOVKNPNNPNMCY-UHFFFAOYNA-N;C35H69NO6","600.51977","236.1492","218.1387","600.5198","582.5092","144.1019","4.92930909090909","5.22930909090909","12554"
"","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"0.427183333333333","0.727183333333333","1407","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"0.427183333333333","0.727183333333333","1407","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"0.427183333333333","0.727183333333333","1407","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"0.427183333333333","0.727183333333333","1407","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"0.427183333333333","0.727183333333333","1407","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6","614.53542","236.1492","218.1387","614.5354","596.5248","144.1019","0.427183333333333","0.727183333333333","1407"
"","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"2.70781805555556","3.00781805555556","4909","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"2.70781805555556","3.00781805555556","4909","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"2.70781805555556","3.00781805555556","4909","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"2.70781805555556","3.00781805555556","4909","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"2.70781805555556","3.00781805555556","4909","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6","614.53542","236.1492","218.1387","614.5354","596.5248","144.1019","2.70781805555556","3.00781805555556","4909"
"","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.93342121212121","5.23342121212121","6529","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.93342121212121","5.23342121212121","6529","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.93342121212121","5.23342121212121","6529","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.93342121212121","5.23342121212121","6529","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.93342121212121","5.23342121212121","6529","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6","614.53542","236.1492","218.1387","614.5354","596.5248","144.1019","4.93342121212121","5.23342121212121","6529"
"","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.95683194444444","5.25683194444444","13726","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.95683194444444","5.25683194444444","13726","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.95683194444444","5.25683194444444","13726","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.95683194444444","5.25683194444444","13726","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6",0,0,0,0,0,0,"4.95683194444444","5.25683194444444","13726","","MSDIAL_LDGTS 26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DOQKKKVPQMNABC-UHFFFAOYNA-N;C36H71NO6","614.53542","236.1492","218.1387","614.5354","596.5248","144.1019","4.95683194444444","5.25683194444444","13726"
"","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6",0,0,0,0,0,0,"2.33812916666667","2.63812916666667","2198","","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6",0,0,0,0,0,0,"2.33812916666667","2.63812916666667","2198","","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6",0,0,0,0,0,0,"2.33812916666667","2.63812916666667","2198","","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6",0,0,0,0,0,0,"2.33812916666667","2.63812916666667","2198","","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6",0,0,0,0,0,0,"2.33812916666667","2.63812916666667","2198","","MSDIAL_LDGTS 26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OCPWNOAJCGVUMZ-PFONDFGANA-N;C36H69NO6","612.51977","236.1492","218.1387","612.5198","594.5092","144.1019","2.33812916666667","2.63812916666667","2198"
"","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.78306666666667","2.08306666666667","2176","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.78306666666667","2.08306666666667","2176","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.78306666666667","2.08306666666667","2176","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.78306666666667","2.08306666666667","2176","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.78306666666667","2.08306666666667","2176","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6","610.50412","236.1492","218.1387","610.5042","592.4935","144.1019","1.78306666666667","2.08306666666667","2176"
"","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.269025","2.569025","6421","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.269025","2.569025","6421","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.269025","2.569025","6421","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.269025","2.569025","6421","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.269025","2.569025","6421","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6","610.50412","236.1492","218.1387","610.5042","592.4935","144.1019","2.269025","2.569025","6421"
"","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.65968611111111","2.95968611111111","14139","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.65968611111111","2.95968611111111","14139","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.65968611111111","2.95968611111111","14139","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.65968611111111","2.95968611111111","14139","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"2.65968611111111","2.95968611111111","14139","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6","610.50412","236.1492","218.1387","610.5042","592.4935","144.1019","2.65968611111111","2.95968611111111","14139"
"","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.59273333333333","1.89273333333333","16754","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.59273333333333","1.89273333333333","16754","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.59273333333333","1.89273333333333","16754","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.59273333333333","1.89273333333333","16754","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6",0,0,0,0,0,0,"1.59273333333333","1.89273333333333","16754","","MSDIAL_LDGTS 26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RONIPVFEZAHFRM-HDXUUTQWNA-N;C36H67NO6","610.50412","236.1492","218.1387","610.5042","592.4935","144.1019","1.59273333333333","1.89273333333333","16754"
