"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","RT at Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Number of Scans","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Average m/z","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment"
"","FAHFA(22:3/6:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(22:3/6:0)-H","447.348","131.0714","113.0608","333.2799","1.93801666666667","2.23801666666667","3544"
"","FAHFA(22:3/14:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:3/14:0)-H","559.4732","243.1966","225.186","333.2799","5.08944545454546","5.38944545454546","1869"
"","FAHFA(22:3/14:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:3/14:0)-H","559.4732","243.1966","225.186","333.2799","5.35008787878788","5.65008787878788","2583"
"","FAHFA(22:3/14:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:3/14:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:3/14:0)-H","559.4732","243.1966","225.186","333.2799","5.3546303030303","5.6546303030303","3217"
"","FAHFA(22:3/14:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:3/14:1)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:3/14:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:3/14:1)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:3/14:1)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:3/14:1)-H","557.4575","241.1809","223.1703","333.2799","4.31202575757576","4.61202575757576","474"
"","FAHFA(22:3/14:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:3/14:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:3/14:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:3/14:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:3/14:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:3/14:1)-H","557.4575","241.1809","223.1703","333.2799","3.87228787878788","4.17228787878788","1317"
"","FAHFA(22:3/14:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:3/14:1)-H","557.4575","241.1809","223.1703","333.2799","5.0820803030303","5.3820803030303","1438"
"","FAHFA(22:3/14:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:3/14:1)-H","557.4575","241.1809","223.1703","333.2799","5.34444545454545","5.64444545454545","1868"
"","FAHFA(22:3/14:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:3/14:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:3/14:1)-H","557.4575","241.1809","223.1703","333.2799","5.01075666666667","5.31075666666667","3592"
"","FAHFA(22:4/6:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(22:4/6:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(22:4/6:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(22:4/6:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(22:4/6:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(22:4/6:0)-H","445.3323","131.0714","113.0608","331.2643","1.69611212121212","1.99611212121212","638"
"","FAHFA(22:4/6:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(22:4/6:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(22:4/6:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(22:4/6:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(22:4/6:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(22:4/6:0)-H","445.3323","131.0714","113.0608","331.2643","1.61559393939394","1.91559393939394","2790"
"","FAHFA(22:4/8:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(22:4/8:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(22:4/8:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(22:4/8:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(22:4/8:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(22:4/8:0)-H","473.3636","159.1027","141.0921","331.2643","1.93971363636364","2.23971363636364","1765"
"","FAHFA(22:4/8:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(22:4/8:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(22:4/8:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(22:4/8:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(22:4/8:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(22:4/8:0)-H","473.3636","159.1027","141.0921","331.2643","2.15844696969697","2.45844696969697","3115"
"","FAHFA(22:4/10:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(22:4/10:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(22:4/10:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(22:4/10:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(22:4/10:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(22:4/10:0)-H","501.3949","187.134","169.1234","331.2643","2.52443636363636","2.82443636363636","1569"
"","FAHFA(22:4/14:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:4/14:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:4/14:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:4/14:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:4/14:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(22:4/14:0)-H","557.4575","243.1966","225.186","331.2643","4.31202575757576","4.61202575757576","474"
"","FAHFA(22:4/14:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:4/14:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:4/14:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:4/14:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:4/14:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(22:4/14:0)-H","557.4575","243.1966","225.186","331.2643","3.87228787878788","4.17228787878788","1317"
"","FAHFA(22:4/14:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(22:4/14:0)-H","557.4575","243.1966","225.186","331.2643","5.0820803030303","5.3820803030303","1438"
"","FAHFA(22:4/14:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(22:4/14:0)-H","557.4575","243.1966","225.186","331.2643","5.34444545454545","5.64444545454545","1868"
"","FAHFA(22:4/14:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:4/14:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(22:4/14:0)-H","557.4575","243.1966","225.186","331.2643","5.01075666666667","5.31075666666667","3592"
"","FAHFA(22:6/24:4)-H",0,0,0,0,"4.58636212121212","4.88636212121212","771","","FAHFA(22:6/24:4)-H",0,0,0,0,"4.58636212121212","4.88636212121212","771","","FAHFA(22:6/24:4)-H",0,0,0,0,"4.58636212121212","4.88636212121212","771","","FAHFA(22:6/24:4)-H",0,0,0,0,"4.58636212121212","4.88636212121212","771","","FAHFA(22:6/24:4)-H",0,0,0,0,"4.58636212121212","4.88636212121212","771","","FAHFA(22:6/24:4)-H","685.5201","375.2905","357.2799","327.2329","4.58636212121212","4.88636212121212","771"
"","FAHFA(23:0/3:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(23:0/3:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(23:0/3:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(23:0/3:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(23:0/3:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(23:0/3:0)-H","425.3636","89.02442","71.01385","353.3425","2.17962575757576","2.47962575757576","1277"
"","FAHFA(23:0/4:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(23:0/4:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(23:0/4:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(23:0/4:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(23:0/4:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(23:0/4:0)-H","439.3793","103.0401","85.0295","353.3425","1.72563787878788","2.02563787878788","4178"
"","FAHFA(24:0/2:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(24:0/2:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(24:0/2:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(24:0/2:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(24:0/2:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(24:0/2:0)-H","425.3636","75.00877","56.9982","367.3582","2.17962575757576","2.47962575757576","1277"
"","FAHFA(24:0/3:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(24:0/3:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(24:0/3:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(24:0/3:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(24:0/3:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(24:0/3:0)-H","439.3793","89.02442","71.01385","367.3582","1.72563787878788","2.02563787878788","4178"
"","FAHFA(24:2/4:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(24:2/4:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(24:2/4:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(24:2/4:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(24:2/4:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(24:2/4:0)-H","449.3636","103.0401","85.0295","363.3268","2.09649242424242","2.39649242424242","1686"
"","FAHFA(24:4/4:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(24:4/4:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(24:4/4:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(24:4/4:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(24:4/4:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(24:4/4:0)-H","445.3323","103.0401","85.0295","359.2956","1.69611212121212","1.99611212121212","638"
"","FAHFA(24:4/4:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(24:4/4:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(24:4/4:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(24:4/4:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(24:4/4:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(24:4/4:0)-H","445.3323","103.0401","85.0295","359.2956","1.61559393939394","1.91559393939394","2790"
"","FAHFA(24:4/6:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(24:4/6:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(24:4/6:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(24:4/6:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(24:4/6:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(24:4/6:0)-H","473.3636","131.0714","113.0608","359.2956","1.93971363636364","2.23971363636364","1765"
"","FAHFA(24:4/6:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(24:4/6:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(24:4/6:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(24:4/6:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(24:4/6:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(24:4/6:0)-H","473.3636","131.0714","113.0608","359.2956","2.15844696969697","2.45844696969697","3115"
"","FAHFA(24:4/8:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(24:4/8:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(24:4/8:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(24:4/8:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(24:4/8:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(24:4/8:0)-H","501.3949","159.1027","141.0921","359.2956","2.52443636363636","2.82443636363636","1569"
"","FAHFA(24:4/12:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(24:4/12:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(24:4/12:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(24:4/12:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(24:4/12:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(24:4/12:0)-H","557.4575","215.1653","197.1547","359.2956","4.31202575757576","4.61202575757576","474"
"","FAHFA(24:4/12:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(24:4/12:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(24:4/12:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(24:4/12:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(24:4/12:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(24:4/12:0)-H","557.4575","215.1653","197.1547","359.2956","3.87228787878788","4.17228787878788","1317"
"","FAHFA(24:4/12:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(24:4/12:0)-H","557.4575","215.1653","197.1547","359.2956","5.0820803030303","5.3820803030303","1438"
"","FAHFA(24:4/12:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(24:4/12:0)-H","557.4575","215.1653","197.1547","359.2956","5.34444545454545","5.64444545454545","1868"
"","FAHFA(24:4/12:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(24:4/12:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(24:4/12:0)-H","557.4575","215.1653","197.1547","359.2956","5.01075666666667","5.31075666666667","3592"
"","FAHFA(25:0/2:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(25:0/2:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(25:0/2:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(25:0/2:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(25:0/2:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(25:0/2:0)-H","439.3793","75.00877","56.9982","381.3738","1.72563787878788","2.02563787878788","4178"
"","FAHFA(26:2/2:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(26:2/2:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(26:2/2:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(26:2/2:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(26:2/2:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(26:2/2:0)-H","449.3636","75.00877","56.9982","391.3582","2.09649242424242","2.39649242424242","1686"
"","FAHFA(26:4/2:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(26:4/2:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(26:4/2:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(26:4/2:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(26:4/2:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(26:4/2:0)-H","445.3323","75.00877","56.9982","387.3268","1.69611212121212","1.99611212121212","638"
"","FAHFA(26:4/2:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(26:4/2:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(26:4/2:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(26:4/2:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(26:4/2:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(26:4/2:0)-H","445.3323","75.00877","56.9982","387.3268","1.61559393939394","1.91559393939394","2790"
"","FAHFA(26:4/4:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(26:4/4:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(26:4/4:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(26:4/4:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(26:4/4:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(26:4/4:0)-H","473.3636","103.0401","85.0295","387.3268","1.93971363636364","2.23971363636364","1765"
"","FAHFA(26:4/4:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(26:4/4:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(26:4/4:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(26:4/4:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(26:4/4:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(26:4/4:0)-H","473.3636","103.0401","85.0295","387.3268","2.15844696969697","2.45844696969697","3115"
"","FAHFA(26:4/6:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(26:4/6:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(26:4/6:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(26:4/6:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(26:4/6:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(26:4/6:0)-H","501.3949","131.0714","113.0608","387.3268","2.52443636363636","2.82443636363636","1569"
"","FAHFA(26:4/10:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(26:4/10:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(26:4/10:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(26:4/10:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(26:4/10:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(26:4/10:0)-H","557.4575","187.134","169.1234","387.3268","4.31202575757576","4.61202575757576","474"
"","FAHFA(26:4/10:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(26:4/10:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(26:4/10:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(26:4/10:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(26:4/10:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(26:4/10:0)-H","557.4575","187.134","169.1234","387.3268","3.87228787878788","4.17228787878788","1317"
"","FAHFA(26:4/10:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(26:4/10:0)-H","557.4575","187.134","169.1234","387.3268","5.0820803030303","5.3820803030303","1438"
"","FAHFA(26:4/10:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(26:4/10:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(26:4/10:0)-H","557.4575","187.134","169.1234","387.3268","5.34444545454545","5.64444545454545","1868"
