"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","13.6292787878788","13.9292787878788","450"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","14.1708757575758","14.4708757575758","503"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","4.81551363636364","5.11551363636364","526"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","1.41722878787879","1.71722878787879","1250"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","5.53096212121212","5.83096212121212","1907"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","13.930646969697","14.230646969697","1971"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","4.71811212121212","5.01811212121212","2722"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","8.80238787878788","9.10238787878788","3040"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","13.1360257575758","13.4360257575758","3415"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","1.17546833333333","1.47546833333333","3619"
"","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d23:3/35:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d23:3/35:1)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","362.3065","346.3116","535.5096","534.5256","334.3116","517.499","305.285","303.2693","489.5041","5.02597727272727","5.32597727272727","3818"
"","Cer-AS(d24:1/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d24:1/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d24:1/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d24:1/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d24:1/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d24:1/18:0)+HCO2","710.6299","664.6244","646.6138","632.5981","616.6033","380.3534","364.3585","299.2592","298.2751","352.3585","281.2486","323.3319","321.3163","253.2537","10.7806166666667","11.0806166666667","1422"
"","Cer-AS(d24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:1/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:1/20:2)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","380.3534","364.3585","323.2592","322.2751","352.3585","305.2486","323.3319","321.3163","277.2537","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d24:1/36:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d24:1/36:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d24:1/36:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d24:1/36:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d24:1/36:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d24:1/36:1)+HCO2","960.8959","914.8904","896.8799","882.8642","866.8693","380.3534","364.3585","549.5252","548.5412","352.3585","531.5146","323.3319","321.3163","503.5197","15.1107681818182","15.4107681818182","1559"
"","Cer-AS(d24:2/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d24:2/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d24:2/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d24:2/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d24:2/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d24:2/19:1)+HCO2","720.6142","674.6088","656.5981","642.5825","626.5876","378.3378","362.3428","311.2592","310.2751","350.3428","293.2486","321.3163","319.3006","265.2537","10.9162772727273","11.2162772727273","972"
"","Cer-AS(d24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:2/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d24:2/20:1)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","378.3378","362.3428","325.2748","324.2908","350.3428","307.2643","321.3163","319.3006","279.2693","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d24:2/20:2)+HCO2","732.6142","686.6088","668.5981","654.5825","638.5876","378.3378","362.3428","323.2592","322.2751","350.3428","305.2486","321.3163","319.3006","277.2537","10.5313909090909","10.8313909090909","1290"
"","Cer-AS(d24:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d24:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d24:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d24:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d24:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d24:2/21:1)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","378.3378","362.3428","339.2905","338.3065","350.3428","321.2799","321.3163","319.3006","293.285","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d24:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d24:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d24:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d24:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d24:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d24:2/28:2)+HCO2","844.7394","798.7339","780.7234","766.7077","750.7128","378.3378","362.3428","435.3844","434.4004","350.3428","417.3738","321.3163","319.3006","389.3789","12.0117515151515","12.3117515151515","1639"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","13.6292787878788","13.9292787878788","450"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","14.1708757575758","14.4708757575758","503"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","4.81551363636364","5.11551363636364","526"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","1.41722878787879","1.71722878787879","1250"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","5.53096212121212","5.83096212121212","1907"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","13.930646969697","14.230646969697","1971"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","4.71811212121212","5.01811212121212","2722"
"","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d24:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d24:2/34:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","378.3378","362.3428","519.4783","518.4943","350.3428","501.4677","321.3163","319.3006","473.4728","8.80238787878788","9.10238787878788","3040"
