DLCL-PGlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18
DLCL-PGlike(20:0_10:0)-H,847.474318,152.995833,171.006398,311.295554,171.139054,619.434429,307.131599,447.288099,325.142164,465.298664,675.460643,755.426974,693.471208
DLCL-PGlike(20:0_12:0)-H,875.505618,152.995833,171.006398,311.295554,199.170354,647.465729,335.162899,447.288099,353.173464,465.298664,703.491943,783.458274,721.502508
DLCL-PGlike(20:0_13:0)-H,889.521268,152.995833,171.006398,311.295554,213.186004,661.481379,349.178549,447.288099,367.189114,465.298664,717.507593,797.473924,735.518158
DLCL-PGlike(20:0_14:0)-H,903.536918,152.995833,171.006398,311.295554,227.201654,675.497029,363.194199,447.288099,381.204764,465.298664,731.523243,811.489574,749.533808
DLCL-PGlike(20:0_14:1)-H,901.521268,152.995833,171.006398,311.295554,225.186004,673.481379,361.178549,447.288099,379.189114,465.298664,729.507593,809.473924,747.518158
DLCL-PGlike(20:0_15:0)-H,917.552568,152.995833,171.006398,311.295554,241.217304,689.512679,377.209849,447.288099,395.220414,465.298664,745.538893,825.505224,763.549458
DLCL-PGlike(20:0_15:1)-H,915.536918,152.995833,171.006398,311.295554,239.201654,687.497029,375.194199,447.288099,393.204764,465.298664,743.523243,823.489574,761.533808
DLCL-PGlike(20:0_16:0)-H,931.568218,152.995833,171.006398,311.295554,255.232954,703.528329,391.225499,447.288099,409.236064,465.298664,759.554543,839.520874,777.565108
DLCL-PGlike(20:0_16:1)-H,929.552568,152.995833,171.006398,311.295554,253.217304,701.512679,389.209849,447.288099,407.220414,465.298664,757.538893,837.505224,775.549458
DLCL-PGlike(20:0_16:2)-H,927.536918,152.995833,171.006398,311.295554,251.201654,699.497029,387.194199,447.288099,405.204764,465.298664,755.523243,835.489574,773.533808
DLCL-PGlike(20:0_16:3)-H,925.521268,152.995833,171.006398,311.295554,249.186004,697.481379,385.178549,447.288099,403.189114,465.298664,753.507593,833.473924,771.518158
DLCL-PGlike(20:0_16:4)-H,923.505618,152.995833,171.006398,311.295554,247.170354,695.465729,383.162899,447.288099,401.173464,465.298664,751.491943,831.458274,769.502508
DLCL-PGlike(20:0_17:0)-H,945.583868,152.995833,171.006398,311.295554,269.248604,717.543979,405.241149,447.288099,423.251714,465.298664,773.570193,853.536524,791.580758
DLCL-PGlike(20:0_17:1)-H,943.568218,152.995833,171.006398,311.295554,267.232954,715.528329,403.225499,447.288099,421.236064,465.298664,771.554543,851.520874,789.565108
DLCL-PGlike(20:0_17:2)-H,941.552568,152.995833,171.006398,311.295554,265.217304,713.512679,401.209849,447.288099,419.220414,465.298664,769.538893,849.505224,787.549458
DLCL-PGlike(20:0_18:0)-H,959.599518,152.995833,171.006398,311.295554,283.264254,731.559629,419.256799,447.288099,437.267364,465.298664,787.585843,867.552174,805.596408
DLCL-PGlike(20:0_18:1)-H,957.583868,152.995833,171.006398,311.295554,281.248604,729.543979,417.241149,447.288099,435.251714,465.298664,785.570193,865.536524,803.580758
DLCL-PGlike(20:0_18:2)-H,955.568218,152.995833,171.006398,311.295554,279.232954,727.528329,415.225499,447.288099,433.236064,465.298664,783.554543,863.520874,801.565108
DLCL-PGlike(20:0_18:3)-H,953.552568,152.995833,171.006398,311.295554,277.217304,725.512679,413.209849,447.288099,431.220414,465.298664,781.538893,861.505224,799.549458
DLCL-PGlike(20:0_18:4)-H,951.536918,152.995833,171.006398,311.295554,275.201654,723.497029,411.194199,447.288099,429.204764,465.298664,779.523243,859.489574,797.533808
DLCL-PGlike(20:0_18:4)-H,949.521268,152.995833,171.006398,311.295554,273.186004,721.481379,409.178549,447.288099,427.189114,465.298664,777.507593,857.473924,795.518158
DLCL-PGlike(20:0_19:0)-H,973.615168,152.995833,171.006398,311.295554,297.279904,745.575279,433.272449,447.288099,451.283014,465.298664,801.601493,881.567824,819.612058
DLCL-PGlike(20:0_19:1)-H,971.599508,152.995833,171.006398,311.295554,295.264244,743.559619,431.256789,447.288099,449.267354,465.298664,799.585833,879.552164,817.596398
DLCL-PGlike(20:0_20:0)-H,987.630818,152.995833,171.006398,311.295554,311.295554,759.590929,447.288099,447.288099,465.298664,465.298664,815.617143,895.583474,833.627708
DLCL-PGlike(20:0_20:1)-H,985.615168,152.995833,171.006398,311.295554,309.279904,757.575279,445.272449,447.288099,463.283014,465.298664,813.601493,893.567824,831.612058
DLCL-PGlike(20:0_20:2)-H,983.599518,152.995833,171.006398,311.295554,307.264254,755.559629,443.256799,447.288099,461.267364,465.298664,811.585843,891.552174,829.596408
DLCL-PGlike(20:0_20:3)-H,981.583868,152.995833,171.006398,311.295554,305.248604,753.543979,441.241149,447.288099,459.251714,465.298664,809.570193,889.536524,827.580758
DLCL-PGlike(20:0_20:4)-H,979.568218,152.995833,171.006398,311.295554,303.232954,751.528329,439.225499,447.288099,457.236064,465.298664,807.554543,887.520874,825.565108
DLCL-PGlike(20:0_20:5)-H,977.552568,152.995833,171.006398,311.295554,301.217304,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,823.549458
DLCL-PGlike(20:0_21:0)-H,1001.646468,152.995833,171.006398,311.295554,325.311204,773.606579,461.303749,447.288099,479.314314,465.298664,829.632793,909.599124,847.643358
DLCL-PGlike(20:0_22:0)-H,1015.662118,152.995833,171.006398,311.295554,339.326854,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,861.659008
DLCL-PGlike(20:0_22:1)-H,1013.646468,152.995833,171.006398,311.295554,337.311204,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,859.643358
DLCL-PGlike(20:0_22:2)-H,1011.630818,152.995833,171.006398,311.295554,335.295554,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,857.627708
DLCL-PGlike(20:0_22:3)-H,1009.615168,152.995833,171.006398,311.295554,333.279904,781.575279,469.272449,447.288099,487.283014,465.298664,837.601493,917.567824,855.612058
DLCL-PGlike(20:0_22:4)-H,1007.599518,152.995833,171.006398,311.295554,331.264254,779.559629,467.256799,447.288099,485.267364,465.298664,835.585843,915.552174,853.596408
DLCL-PGlike(20:0_22:5)-H,1005.583868,152.995833,171.006398,311.295554,329.248604,777.543979,465.241149,447.288099,483.251714,465.298664,833.570193,913.536524,851.580758
DLCL-PGlike(20:0_22:6)-H,1003.568218,152.995833,171.006398,311.295554,327.232954,775.528329,463.225499,447.288099,481.236064,465.298664,831.554543,911.520874,849.565108
DLCL-PGlike(20:0_23:0)-H,1029.677768,152.995833,171.006398,311.295554,353.342504,801.637879,489.335049,447.288099,507.345614,465.298664,857.664093,937.630424,875.674658
DLCL-PGlike(20:0_24:0)-H,1043.693418,152.995833,171.006398,311.295554,367.358154,815.653529,503.350699,447.288099,521.361264,465.298664,871.679743,951.646074,889.690308
DLCL-PGlike(20:0_24:1)-H,1041.677768,152.995833,171.006398,311.295554,365.342504,813.637879,501.335049,447.288099,519.345614,465.298664,869.664093,949.630424,887.674658
DLCL-PGlike(20:0_25:0)-H,1057.709068,152.995833,171.006398,311.295554,381.373804,829.669179,517.366349,447.288099,535.376914,465.298664,885.695393,965.661724,903.705958
DLCL-PGlike(20:0_26:0)-H,1071.724718,152.995833,171.006398,311.295554,395.389454,843.684829,531.381999,447.288099,549.392564,465.298664,899.711043,979.677374,917.721608
DLCL-PGlike(20:1_8:0)-H,817.427367,152.995833,171.006398,309.279904,143.107753,589.387478,279.100298,445.272449,297.110863,463.283014,645.413692,725.380023,663.424257
DLCL-PGlike(20:1_10:0)-H,845.458668,152.995833,171.006398,309.279904,171.139054,617.418779,307.131599,445.272449,325.142164,463.283014,673.444993,753.411324,691.455558
DLCL-PGlike(20:1_12:0)-H,873.489968,152.995833,171.006398,309.279904,199.170354,645.450079,335.162899,445.272449,353.173464,463.283014,701.476293,781.442624,719.486858
DLCL-PGlike(20:1_13:0)-H,887.505618,152.995833,171.006398,309.279904,213.186004,659.465729,349.178549,445.272449,367.189114,463.283014,715.491943,795.458274,733.502508
DLCL-PGlike(20:1_14:0)-H,901.521268,152.995833,171.006398,309.279904,227.201654,673.481379,363.194199,445.272449,381.204764,463.283014,729.507593,809.473924,747.518158
DLCL-PGlike(20:1_14:1)-H,899.505618,152.995833,171.006398,309.279904,225.186004,671.465729,361.178549,445.272449,379.189114,463.283014,727.491943,807.458274,745.502508
DLCL-PGlike(20:1_15:0)-H,915.536918,152.995833,171.006398,309.279904,241.217304,687.497029,377.209849,445.272449,395.220414,463.283014,743.523243,823.489574,761.533808
DLCL-PGlike(20:1_15:1)-H,913.521268,152.995833,171.006398,309.279904,239.201654,685.481379,375.194199,445.272449,393.204764,463.283014,741.507593,821.473924,759.518158
DLCL-PGlike(20:1_16:0)-H,929.552568,152.995833,171.006398,309.279904,255.232954,701.512679,391.225499,445.272449,409.236064,463.283014,757.538893,837.505224,775.549458
DLCL-PGlike(20:1_16:1)-H,927.536918,152.995833,171.006398,309.279904,253.217304,699.497029,389.209849,445.272449,407.220414,463.283014,755.523243,835.489574,773.533808
DLCL-PGlike(20:1_16:2)-H,925.521268,152.995833,171.006398,309.279904,251.201654,697.481379,387.194199,445.272449,405.204764,463.283014,753.507593,833.473924,771.518158
DLCL-PGlike(20:1_16:3)-H,923.505618,152.995833,171.006398,309.279904,249.186004,695.465729,385.178549,445.272449,403.189114,463.283014,751.491943,831.458274,769.502508
DLCL-PGlike(20:1_16:4)-H,921.489968,152.995833,171.006398,309.279904,247.170354,693.450079,383.162899,445.272449,401.173464,463.283014,749.476293,829.442624,767.486858
DLCL-PGlike(20:1_17:0)-H,943.568218,152.995833,171.006398,309.279904,269.248604,715.528329,405.241149,445.272449,423.251714,463.283014,771.554543,851.520874,789.565108
DLCL-PGlike(20:1_17:1)-H,941.552568,152.995833,171.006398,309.279904,267.232954,713.512679,403.225499,445.272449,421.236064,463.283014,769.538893,849.505224,787.549458
DLCL-PGlike(20:1_17:2)-H,939.536918,152.995833,171.006398,309.279904,265.217304,711.497029,401.209849,445.272449,419.220414,463.283014,767.523243,847.489574,785.533808
DLCL-PGlike(20:1_18:0)-H,957.583868,152.995833,171.006398,309.279904,283.264254,729.543979,419.256799,445.272449,437.267364,463.283014,785.570193,865.536524,803.580758
DLCL-PGlike(20:1_18:1)-H,955.568218,152.995833,171.006398,309.279904,281.248604,727.528329,417.241149,445.272449,435.251714,463.283014,783.554543,863.520874,801.565108
DLCL-PGlike(20:1_18:2)-H,953.552568,152.995833,171.006398,309.279904,279.232954,725.512679,415.225499,445.272449,433.236064,463.283014,781.538893,861.505224,799.549458
DLCL-PGlike(20:1_18:3)-H,951.536918,152.995833,171.006398,309.279904,277.217304,723.497029,413.209849,445.272449,431.220414,463.283014,779.523243,859.489574,797.533808
DLCL-PGlike(20:1_18:4)-H,949.521268,152.995833,171.006398,309.279904,275.201654,721.481379,411.194199,445.272449,429.204764,463.283014,777.507593,857.473924,795.518158
DLCL-PGlike(20:1_18:4)-H,947.505618,152.995833,171.006398,309.279904,273.186004,719.465729,409.178549,445.272449,427.189114,463.283014,775.491943,855.458274,793.502508
DLCL-PGlike(20:1_19:0)-H,971.599518,152.995833,171.006398,309.279904,297.279904,743.559629,433.272449,445.272449,451.283014,463.283014,799.585843,879.552174,817.596408
DLCL-PGlike(20:1_19:1)-H,969.583858,152.995833,171.006398,309.279904,295.264244,741.543969,431.256789,445.272449,449.267354,463.283014,797.570183,877.536514,815.580748
DLCL-PGlike(20:1_20:0)-H,985.615168,152.995833,171.006398,309.279904,311.295554,757.575279,447.288099,445.272449,465.298664,463.283014,813.601493,893.567824,831.612058
DLCL-PGlike(20:1_20:1)-H,983.599518,152.995833,171.006398,309.279904,309.279904,755.559629,445.272449,445.272449,463.283014,463.283014,811.585843,891.552174,829.596408
DLCL-PGlike(20:1_20:2)-H,981.583868,152.995833,171.006398,309.279904,307.264254,753.543979,443.256799,445.272449,461.267364,463.283014,809.570193,889.536524,827.580758
DLCL-PGlike(20:1_20:3)-H,979.568218,152.995833,171.006398,309.279904,305.248604,751.528329,441.241149,445.272449,459.251714,463.283014,807.554543,887.520874,825.565108
DLCL-PGlike(20:1_20:4)-H,977.552568,152.995833,171.006398,309.279904,303.232954,749.512679,439.225499,445.272449,457.236064,463.283014,805.538893,885.505224,823.549458
DLCL-PGlike(20:1_20:5)-H,975.536918,152.995833,171.006398,309.279904,301.217304,747.497029,437.209849,445.272449,455.220414,463.283014,803.523243,883.489574,821.533808
DLCL-PGlike(20:1_21:0)-H,999.630818,152.995833,171.006398,309.279904,325.311204,771.590929,461.303749,445.272449,479.314314,463.283014,827.617143,907.583474,845.627708
DLCL-PGlike(20:1_22:0)-H,1013.646468,152.995833,171.006398,309.279904,339.326854,785.606579,475.319399,445.272449,493.329964,463.283014,841.632793,921.599124,859.643358
DLCL-PGlike(20:1_22:1)-H,1011.630818,152.995833,171.006398,309.279904,337.311204,783.590929,473.303749,445.272449,491.314314,463.283014,839.617143,919.583474,857.627708
DLCL-PGlike(20:1_22:2)-H,1009.615168,152.995833,171.006398,309.279904,335.295554,781.575279,471.288099,445.272449,489.298664,463.283014,837.601493,917.567824,855.612058
DLCL-PGlike(20:1_22:3)-H,1007.599518,152.995833,171.006398,309.279904,333.279904,779.559629,469.272449,445.272449,487.283014,463.283014,835.585843,915.552174,853.596408
DLCL-PGlike(20:1_22:4)-H,1005.583868,152.995833,171.006398,309.279904,331.264254,777.543979,467.256799,445.272449,485.267364,463.283014,833.570193,913.536524,851.580758
DLCL-PGlike(20:1_22:5)-H,1003.568218,152.995833,171.006398,309.279904,329.248604,775.528329,465.241149,445.272449,483.251714,463.283014,831.554543,911.520874,849.565108
DLCL-PGlike(20:1_22:6)-H,1001.552568,152.995833,171.006398,309.279904,327.232954,773.512679,463.225499,445.272449,481.236064,463.283014,829.538893,909.505224,847.549458
DLCL-PGlike(20:1_23:0)-H,1027.662118,152.995833,171.006398,309.279904,353.342504,799.622229,489.335049,445.272449,507.345614,463.283014,855.648443,935.614774,873.659008
DLCL-PGlike(20:1_24:0)-H,1041.677768,152.995833,171.006398,309.279904,367.358154,813.637879,503.350699,445.272449,521.361264,463.283014,869.664093,949.630424,887.674658
DLCL-PGlike(20:1_24:1)-H,1039.662118,152.995833,171.006398,309.279904,365.342504,811.622229,501.335049,445.272449,519.345614,463.283014,867.648443,947.614774,885.659008
DLCL-PGlike(20:1_25:0)-H,1055.693418,152.995833,171.006398,309.279904,381.373804,827.653529,517.366349,445.272449,535.376914,463.283014,883.679743,963.646074,901.690308
DLCL-PGlike(20:1_26:0)-H,1069.709068,152.995833,171.006398,309.279904,395.389454,841.669179,531.381999,445.272449,549.392564,463.283014,897.695393,977.661724,915.705958
DLCL-PGlike(20:2_8:0)-H,815.411717,152.995833,171.006398,307.264254,143.107753,587.371828,279.100298,443.256799,297.110863,461.267364,643.398042,723.364373,661.408607
DLCL-PGlike(20:2_10:0)-H,843.443018,152.995833,171.006398,307.264254,171.139054,615.403129,307.131599,443.256799,325.142164,461.267364,671.429343,751.395674,689.439908
DLCL-PGlike(20:2_12:0)-H,871.474318,152.995833,171.006398,307.264254,199.170354,643.434429,335.162899,443.256799,353.173464,461.267364,699.460643,779.426974,717.471208
DLCL-PGlike(20:2_13:0)-H,885.489968,152.995833,171.006398,307.264254,213.186004,657.450079,349.178549,443.256799,367.189114,461.267364,713.476293,793.442624,731.486858
DLCL-PGlike(20:2_14:0)-H,899.505618,152.995833,171.006398,307.264254,227.201654,671.465729,363.194199,443.256799,381.204764,461.267364,727.491943,807.458274,745.502508
DLCL-PGlike(20:2_14:1)-H,897.489968,152.995833,171.006398,307.264254,225.186004,669.450079,361.178549,443.256799,379.189114,461.267364,725.476293,805.442624,743.486858
DLCL-PGlike(20:2_15:0)-H,913.521268,152.995833,171.006398,307.264254,241.217304,685.481379,377.209849,443.256799,395.220414,461.267364,741.507593,821.473924,759.518158
DLCL-PGlike(20:2_15:1)-H,911.505618,152.995833,171.006398,307.264254,239.201654,683.465729,375.194199,443.256799,393.204764,461.267364,739.491943,819.458274,757.502508
DLCL-PGlike(20:2_16:0)-H,927.536918,152.995833,171.006398,307.264254,255.232954,699.497029,391.225499,443.256799,409.236064,461.267364,755.523243,835.489574,773.533808
DLCL-PGlike(20:2_16:1)-H,925.521268,152.995833,171.006398,307.264254,253.217304,697.481379,389.209849,443.256799,407.220414,461.267364,753.507593,833.473924,771.518158
DLCL-PGlike(20:2_16:2)-H,923.505618,152.995833,171.006398,307.264254,251.201654,695.465729,387.194199,443.256799,405.204764,461.267364,751.491943,831.458274,769.502508
DLCL-PGlike(20:2_16:3)-H,921.489968,152.995833,171.006398,307.264254,249.186004,693.450079,385.178549,443.256799,403.189114,461.267364,749.476293,829.442624,767.486858
DLCL-PGlike(20:2_16:4)-H,919.474318,152.995833,171.006398,307.264254,247.170354,691.434429,383.162899,443.256799,401.173464,461.267364,747.460643,827.426974,765.471208
DLCL-PGlike(20:2_17:0)-H,941.552568,152.995833,171.006398,307.264254,269.248604,713.512679,405.241149,443.256799,423.251714,461.267364,769.538893,849.505224,787.549458
DLCL-PGlike(20:2_17:1)-H,939.536918,152.995833,171.006398,307.264254,267.232954,711.497029,403.225499,443.256799,421.236064,461.267364,767.523243,847.489574,785.533808
DLCL-PGlike(20:2_17:2)-H,937.521268,152.995833,171.006398,307.264254,265.217304,709.481379,401.209849,443.256799,419.220414,461.267364,765.507593,845.473924,783.518158
DLCL-PGlike(20:2_18:0)-H,955.568218,152.995833,171.006398,307.264254,283.264254,727.528329,419.256799,443.256799,437.267364,461.267364,783.554543,863.520874,801.565108
DLCL-PGlike(20:2_18:1)-H,953.552568,152.995833,171.006398,307.264254,281.248604,725.512679,417.241149,443.256799,435.251714,461.267364,781.538893,861.505224,799.549458
DLCL-PGlike(20:2_18:2)-H,951.536918,152.995833,171.006398,307.264254,279.232954,723.497029,415.225499,443.256799,433.236064,461.267364,779.523243,859.489574,797.533808
DLCL-PGlike(20:2_18:3)-H,949.521268,152.995833,171.006398,307.264254,277.217304,721.481379,413.209849,443.256799,431.220414,461.267364,777.507593,857.473924,795.518158
DLCL-PGlike(20:2_18:4)-H,947.505618,152.995833,171.006398,307.264254,275.201654,719.465729,411.194199,443.256799,429.204764,461.267364,775.491943,855.458274,793.502508
DLCL-PGlike(20:2_18:4)-H,945.489968,152.995833,171.006398,307.264254,273.186004,717.450079,409.178549,443.256799,427.189114,461.267364,773.476293,853.442624,791.486858
